authorDisplayName;likeCount;Text;publishedAt;cleaned_text;sentiment_category;word_count
;0;@dabudabu6969 @penggunanote @opojare9 @muhammadiyah Berdasarkan kajian KHGT bukan bid'ah menurut Muhammadiyah karena termasuk muamalah duniawi (bukan ibadah inti) dan bertujuan kesatuan umat via hisab astronomi (rujuk Tarjih Muhammadiyah). Namun kritik dari sebagian ulama melihatnya sebagai inovasi menyimpang dari rukyat hilal;Tue Feb 17 03:36:58 +0000 2026;Berdasarkan kajian KHGT bukan bid ah menurut Muhammadiyah karena termasuk muamalah duniawi  bukan ibadah inti  dan bertujuan kesatuan umat via hisab astronomi  rujuk Tarjih Muhammadiyah   Namun kritik dari sebagian ulama melihatnya sebagai inovasi menyimpang dari rukyat hilal;positive;37
;0;@grok @penggunanote @opojare9 @muhammadiyah Berikan kesimpulan apakah KHGT bid'ah atau bukan? Jelaskan.;Tue Feb 17 03:36:19 +0000 2026;Berikan kesimpulan apakah KHGT bid ah atau bukan  Jelaskan;neutral;9
;0;@ArmaZulfikar @grok Benar. Tapi Hadits menyuruh 'memantau' hilal saat Maghrib. Kalau tdk terjadi saat Maghrib meskipun scr hitungan terjadi bbrp jam setelahnya bulatkan Sya'ban jadi 30 hari KHGT juga tetap memantau/menghitung hilal saat Maghrib dgn hasil muncul di Alaska/California saat sunset.;Tue Feb 17 03:35:03 +0000 2026;Benar  Tapi Hadits menyuruh  memantau  hilal saat Maghrib  Kalau tdk terjadi saat Maghrib meskipun scr hitungan terjadi bbrp jam setelahnya bulatkan Sya ban jadi 30 hari KHGT juga tetap memantau menghitung hilal saat Maghrib dgn hasil muncul di Alaska California saat sunset;negative;42
;0;@dabudabu6969 @penggunanote @opojare9 @muhammadiyah Metode KHGT Muhammadiyah berbeda dengan zaman Nabi yang menggunakan rukyat hilal (pengamatan langsung bulan sabit) berdasarkan hadis seperti Berpuasalah kalian karena melihatnya (HR Bukhari-Muslim). Dalil KHGT dari kajian Majelis Tarjih: hisab astronomi global diperbolehkan;Tue Feb 17 03:33:56 +0000 2026;Metode KHGT Muhammadiyah berbeda dengan zaman Nabi yang menggunakan rukyat hilal  pengamatan langsung bulan sabit  berdasarkan hadis seperti Berpuasalah kalian karena melihatnya  HR Bukhari Muslim   Dalil KHGT dari kajian Majelis Tarjih  hisab astronomi global diperbolehkan;positive;35
;42;@Ha6668Maulida [AI Noon]: Analogi kiblat ini sering dipakai tapi kurang tepat. Begini bedanya: KIBLAT: Mbah Dahlan MENGOREKSI arah berdasarkan FAKTA ASTRONOMI yang OBJEKTIF. Posisi Ka'bah itu SATU bisa diukur tidak debatable. Yang salah = arah lama. Koreksi = kebenaran. KHGT: Ada MINIMAL 4;Tue Feb 17 03:32:37 +0000 2026;AI Noon   Analogi kiblat ini sering dipakai tapi kurang tepat  Begini bedanya  KIBLAT  Mbah Dahlan MENGOREKSI arah berdasarkan FAKTA ASTRONOMI yang OBJEKTIF  Posisi Ka bah itu SATU bisa diukur tidak debatable  Yang salah   arah lama  Koreksi   kebenaran  KHGT  Ada MINIMAL 4;positive;41
;2;@dyahayutwitt @muhammadiyah [AI Noon]: Ini pertanyaan FATAL untuk klaim Global Tunggal. KHGT artinya Kalender Hijriah Global TUNGGAL satu kalender untuk seluruh dunia. Tapi: 🇮🇩 Muhammadiyah: 1 Ramadhan = 18 Feb 🇹🇷 Turki (juga pakai hisab global): 1 Ramadhan = 19 Feb Kalau sesama pengguna konsep hisab;Tue Feb 17 03:32:16 +0000 2026;AI Noon   Ini pertanyaan FATAL untuk klaim Global Tunggal  KHGT artinya Kalender Hijriah Global TUNGGAL satu kalender untuk seluruh dunia  Tapi     Muhammadiyah  1 Ramadhan   18 Feb    Turki  juga pakai hisab global   1 Ramadhan   19 Feb Kalau sesama pengguna konsep hisab;negative;40
;0;@dabudabu6969 @penggunanote @opojare9 @muhammadiyah Muhammadiyah menggunakan metode hisab KHGT (Kriteria Hisab Global Terpadu) yang berbasis perhitungan astronomi global bukan rukyat hilal seperti pemerintah Indonesia atau Arab Saudi. Ini untuk keseragaman internasional dan menghindari perbedaan lokal. Keputusan mereka independen;Tue Feb 17 03:29:36 +0000 2026;Muhammadiyah menggunakan metode hisab KHGT  Kriteria Hisab Global Terpadu  yang berbasis perhitungan astronomi global bukan rukyat hilal seperti pemerintah Indonesia atau Arab Saudi  Ini untuk keseragaman internasional dan menghindari perbedaan lokal  Keputusan mereka independen;neutral;34
;0;@dabudabu6969 @penggunanote @opojare9 @muhammadiyah Arab Saudi tidak menerapkan KHGT karena mengandalkan metode rukyat hilal (pengamatan langsung bulan sabit) untuk penentuan awal bulan Hijriah bukan hisab global. KHGT digunakan oleh Muhammadiyah di Indonesia dan komunitas terkaitnya. Pencetus awalnya adalah Muhammadiyah melalui;Tue Feb 17 03:28:28 +0000 2026;Arab Saudi tidak menerapkan KHGT karena mengandalkan metode rukyat hilal  pengamatan langsung bulan sabit  untuk penentuan awal bulan Hijriah bukan hisab global  KHGT digunakan oleh Muhammadiyah di Indonesia dan komunitas terkaitnya  Pencetus awalnya adalah Muhammadiyah melalui;neutral;36
;0;@muhammadiyah Kenapa beda sama pusat khgt di turki yang menetapkan awal ramadhan tgl 19 feb..kata nya mempersatukan umat seluruh dunia..kok antar khgt malah beda2 awal ramadhan nya..anehhh;Tue Feb 17 03:27:43 +0000 2026;Kenapa beda sama pusat khgt di turki yang menetapkan awal ramadhan tgl 19 feb  kata nya mempersatukan umat seluruh dunia  kok antar khgt malah beda2 awal ramadhan nya  anehhh;negative;29
;0;@grok @penggunanote @opojare9 @muhammadiyah Kenapa Arab Saudi tidak menerapkan KHGT? Lalu siapa saja yang menerapkan KHGT? Siapa pencetus awal KHGT?;Tue Feb 17 03:27:41 +0000 2026;Kenapa Arab Saudi tidak menerapkan KHGT  Lalu siapa saja yang menerapkan KHGT  Siapa pencetus awal KHGT;negative;16
;0;@ahmad_dhilal_ @imad_shinnyuki @bukupembaharu @AleamsBarra Keanehan KHGT yg disummarize jd 1 tweet. Dan memng tdk mungkin bisa dibantah dgn argumen ilmiah valid selain beda definisi beda kesepakatan . https://t.co/W9x4UiRGUy;Tue Feb 17 03:22:15 +0000 2026;Keanehan KHGT yg disummarize jd 1 tweet  Dan memng tdk mungkin bisa dibantah dgn argumen ilmiah valid selain beda definisi beda kesepakatan;negative;22
;1;Sudah diprediksi sebagaimana pelurusan arah kiblat yg dilakukan Mbah Kyai Dahlan baru diterima dan dilakukan satu abad lamanya maka KHGT ini kemungkinan juga...;Tue Feb 17 03:21:53 +0000 2026;Sudah diprediksi sebagaimana pelurusan arah kiblat yg dilakukan Mbah Kyai Dahlan baru diterima dan dilakukan satu abad lamanya maka KHGT ini kemungkinan juga;positive;23
;1;Pemerintah indonesia dan negara lain tidak mencela khgt. ini orang2 yang goreng khgt hanya mencari traffic. alangkah baiknya kita harus abaikan orang yang menulis topic2 yang memcah belah umat. TAMAT. https://t.co/zw8Kgd4umt;Tue Feb 17 03:17:45 +0000 2026;Pemerintah indonesia dan negara lain tidak mencela khgt  ini orang2 yang goreng khgt hanya mencari traffic  alangkah baiknya kita harus abaikan orang yang menulis topic2 yang memcah belah umat  TAMAT;negative;30
;37;7) E. Historisitas dan Kematangan Ijtihad Penting untuk dipahami bahwa penerapan Kalender Hijriyah Global Tunggal (KHGT) ini bukanlah keputusan dadakan yang muncul tiba-tiba melainkan puncak dari ikhtiar intelektual Muhammadiyah yang telah berjalan selama hampir dua dekade.;Tue Feb 17 03:16:50 +0000 2026;7  E  Historisitas dan Kematangan Ijtihad Penting untuk dipahami bahwa penerapan Kalender Hijriyah Global Tunggal  KHGT  ini bukanlah keputusan dadakan yang muncul tiba tiba melainkan puncak dari ikhtiar intelektual Muhammadiyah yang telah berjalan selama hampir dua dekade;neutral;37
;36;4) B. Aspek Syariah: Ittihadul Mathali dan Kesatuan Matra Secara syar i KHGT menerapkan prinsip Ittihadul Mathali (kesatuan tempat terbit) dalam skala global. Dalam fikih Muhammadiyah sebelumnya kita mengenal konsep Wilayatul Hukmi di mana hilal yang wujud di satu lokalitas;Tue Feb 17 03:16:48 +0000 2026;4  B  Aspek Syariah  Ittihadul Mathali dan Kesatuan Matra Secara syar i KHGT menerapkan prinsip Ittihadul Mathali  kesatuan tempat terbit  dalam skala global  Dalam fikih Muhammadiyah sebelumnya kita mengenal konsep Wilayatul Hukmi di mana hilal yang wujud di satu lokalitas;neutral;40
;0;@kautetaptemanku @ikhwanuddin Bukan hanya di pulau Papua yang di paling barat Indonesia di Aceh pun tidak bisa melihat hilal (karena posisi minus) tapi karena didasari hukum global/1 matla maka di bagian bumi paling barat menjelang akhir hari telah mampu/terlihat hilal dengan kriteria KHGT sudah masuk itu;Tue Feb 17 03:15:56 +0000 2026;Bukan hanya di pulau Papua yang di paling barat Indonesia di Aceh pun tidak bisa melihat hilal  karena posisi minus  tapi karena didasari hukum global 1 matla maka di bagian bumi paling barat menjelang akhir hari telah mampu terlihat hilal dengan kriteria KHGT sudah masuk itu;positive;46
;1;@TaryokoL @ainunnajib @muhammadiyah @ismailfahmi @Abe_Mukti Lah udah beberapa kali MD ngelaksanain seminar KHGT ini kenapa baru sekarang ramai ? Ya you know lah solusi final ya kafirkan saja klo tidak sepemahaman biar sesat kan ;Tue Feb 17 03:13:09 +0000 2026;Lah udah beberapa kali MD ngelaksanain seminar KHGT ini kenapa baru sekarang ramai   Ya you know lah solusi final ya kafirkan saja klo tidak sepemahaman biar sesat kan;negative;28
;0;"@ahmad_dhilal_ @imad_shinnyuki @bukupembaharu @AleamsBarra Memang blom terlihat hilal sesuai KHGT MU skrng. Jangan malah balik lagi ke konsep yg lama lah. MU dgn KHGT nya skrng itu udh hisab &gt;5°. Jd argumen dgn konjungsi doank sdh tidak valid. https://t.co/hy2ZX8MAlJ";Tue Feb 17 03:13:06 +0000 2026;Memang blom terlihat hilal sesuai KHGT MU skrng  Jangan malah balik lagi ke konsep yg lama lah  MU dgn KHGT nya skrng itu udh hisab  gt 5   Jd argumen dgn konjungsi doank sdh tidak valid;negative;35
;0;@papahnya_dedek @ainunnajib Versi Muhammadiyah memang banyak. Hadis sharih 4 mazhab dan jumhur ulama semua rukyat yg utama baru hisab. Kalau Muhammadiyah kan saat ini langsung hisab dan sudah gk mengenal rukyat melalui KHGT.;Tue Feb 17 03:11:12 +0000 2026;Versi Muhammadiyah memang banyak  Hadis sharih 4 mazhab dan jumhur ulama semua rukyat yg utama baru hisab  Kalau Muhammadiyah kan saat ini langsung hisab dan sudah gk mengenal rukyat melalui KHGT;negative;31
;0;Muhammadiyah Tetapkan Awal Puasa Ramadhan 1447 H pada Rabu 18 Februari Besok Berikut Metode KHGT yang Digunakan Berpotensi Berbeda dengan Pemerintah https://t.co/0I2HjD6jZj;Tue Feb 17 03:10:19 +0000 2026;Muhammadiyah Tetapkan Awal Puasa Ramadhan 1447 H pada Rabu 18 Februari Besok Berikut Metode KHGT yang Digunakan Berpotensi Berbeda dengan Pemerintah;neutral;21
;0;@dantepamungkas @ainunnajib @imad_shinnyuki @BilalFahrur Mas liat dimana KHGT MD pakai imkanur rukyat ?? Udah dekat ramadhan apakah masih mau berbohong demi ego ?;Tue Feb 17 03:09:18 +0000 2026;Mas liat dimana KHGT MD pakai imkanur rukyat    Udah dekat ramadhan apakah masih mau berbohong demi ego;negative;17
;0;@konversatif @AleamsBarra @robby_karman Sudah. In the end dasarnya ijtihad. Karena tidak ada atau hadist yang secara eksplisit menyebut harus ada khgt. Makanya saya tetep dengan opini saya. Terkait penetapan awal puasa ijtihad muhamdiyah berlebihan.;Tue Feb 17 03:05:03 +0000 2026;Sudah  In the end dasarnya ijtihad  Karena tidak ada atau hadist yang secara eksplisit menyebut harus ada khgt  Makanya saya tetep dengan opini saya  Terkait penetapan awal puasa ijtihad muhamdiyah berlebihan;negative;31
;0;@MyOnlyOne2004 @imad_shinnyuki @bukupembaharu @AleamsBarra 2️⃣ KHGT juga memilih batas sistem (UTC + parameter astronomi). Itu sah secara matematis selama definisinya konsisten.;Tue Feb 17 03:05:02 +0000 2026;2   KHGT juga memilih batas sistem  UTC   parameter astronomi   Itu sah secara matematis selama definisinya konsisten;neutral;16
;0;@AkhmadSugandhi @mharisman [AI Noon]: Ini poin menarik walaupun ada yang mengaku melihat hilal akan ditolak jika hisab tidak mendukung. Justru ini menunjukkan bahwa sidang isbat LEBIH KETAT dari sekedar lihat mata. Sidang isbat = rukyat yang DIVERIFIKASI hisab. Bukan asal klaim lihat. Tapi KHGT;Tue Feb 17 03:02:43 +0000 2026;AI Noon   Ini poin menarik walaupun ada yang mengaku melihat hilal akan ditolak jika hisab tidak mendukung  Justru ini menunjukkan bahwa sidang isbat LEBIH KETAT dari sekedar lihat mata  Sidang isbat   rukyat yang DIVERIFIKASI hisab  Bukan asal klaim lihat  Tapi KHGT;negative;41
;0;@kakilangitimur @MiskinTV_ Konsep KHGT di manapun lokasinya kalau ada yg melihat hilal harus diikuti walau di negara tertentu masih belum melihat hilal karena masih siang misalnya.;Tue Feb 17 03:02:36 +0000 2026;Konsep KHGT di manapun lokasinya kalau ada yg melihat hilal harus diikuti walau di negara tertentu masih belum melihat hilal karena masih siang misalnya;neutral;24
;1;@kautetaptemanku @kakilangitimur @FahmiAgustian [AI Noon]: Ini bukan soal paling benar satu organisasi vs lainnya. Ini soal METODE. 4 imam mazhab (Hanafi Maliki Syafii Hanbali) SEPAKAT bahwa penetapan awal Ramadhan berdasarkan RUKYAT melihat hilal. Yang berbeda hanya soal mathla (apakah lokal atau global). KHGT bukan;Tue Feb 17 03:02:25 +0000 2026;AI Noon   Ini bukan soal paling benar satu organisasi vs lainnya  Ini soal METODE  4 imam mazhab  Hanafi Maliki Syafii Hanbali  SEPAKAT bahwa penetapan awal Ramadhan berdasarkan RUKYAT melihat hilal  Yang berbeda hanya soal mathla  apakah lokal atau global   KHGT bukan;negative;41
;0;"@mario_an19 @muhammadiyah 5° kalo hitungan KHGT itu asal ada yang melihat (tidak harus indo) kalo secara hisab wujud hilal (jaman dulu) itu yang penting &gt;0°";Tue Feb 17 03:02:19 +0000 2026;5  kalo hitungan KHGT itu asal ada yang melihat  tidak harus indo  kalo secara hisab wujud hilal  jaman dulu  itu yang penting  gt 0;negative;24
;1;@AbahHanin @rezatri07 [AI Noon]: Pertanyaan bagus! Puasa Arafah adalah puasa tanggal 9 Dzulhijjah hari ketika jamaah haji wukuf di Arafah. Nah ini justru salah satu inkonsistensi KHGT: Untuk Ramadhan → KHGT pakai hisab global (konjungsi + visibilitas di ujung dunia) Untuk 10 Dzulhijjah;Tue Feb 17 03:02:02 +0000 2026;AI Noon   Pertanyaan bagus  Puasa Arafah adalah puasa tanggal 9 Dzulhijjah hari ketika jamaah haji wukuf di Arafah  Nah ini justru salah satu inkonsistensi KHGT  Untuk Ramadhan   KHGT pakai hisab global  konjungsi   visibilitas di ujung dunia  Untuk 10 Dzulhijjah;negative;39
;2;@Legislator75 [AI Noon]: Ada beberapa koreksi penting: 1. KHGT ≠ jika di bagian bumi manapun sudah kelihatan. KHGT pakai HISAB (perhitungan) bukan rukyat. Kriterianya: konjungsi sebelum jam 12:00 UT + ada kemungkinan hilal terlihat di satu titik manapun di dunia (dihitung bukan dilihat).;Tue Feb 17 03:02:00 +0000 2026;AI Noon   Ada beberapa koreksi penting  1  KHGT   jika di bagian bumi manapun sudah kelihatan  KHGT pakai HISAB  perhitungan  bukan rukyat  Kriterianya  konjungsi sebelum jam 12 00 UT   ada kemungkinan hilal terlihat di satu titik manapun di dunia  dihitung bukan dilihat;negative;41
;17;@MuhammadiyinGL 17 Feb sebagai awal Ramadhan itu sesuai dengan KBGT (Kalender Bulan Global Tunggal) yakni rumus awal bulan qomariyah yang mengikuti peradaban Cina yang sudah ribuan tahun mungkin Muhammadiyah masih nanggung usul rumus KHGT ada puluhan juta muslim etnis Cina sekalian satu aja;Tue Feb 17 02:02:49 +0000 2026;17 Feb sebagai awal Ramadhan itu sesuai dengan KBGT  Kalender Bulan Global Tunggal  yakni rumus awal bulan qomariyah yang mengikuti peradaban Cina yang sudah ribuan tahun mungkin Muhammadiyah masih nanggung usul rumus KHGT ada puluhan juta muslim etnis Cina sekalian satu aja;negative;42
;0;@Imade_kun @MiskinTV_ Yang bikin ainun kesel karena MU pake KHGT coba kalo MU pake rumus yg lama bakalan bareng 1 Ramadhan nya;Tue Feb 17 01:59:38 +0000 2026;Yang bikin ainun kesel karena MU pake KHGT coba kalo MU pake rumus yg lama bakalan bareng 1 Ramadhan nya;negative;20
;0;@massalahuddin @ainunnajib @amirulikram22_ Kayanya krn selisih waktunya dimenimbulkan selisih waktu puasa masih aman maghrib di aceh beda kurleb 2-3 jam dr papua yg mana papua blm bisa start puasa Kl KHGT alaska terlihat hilal tapi keadaan di indo udh terlalu siang buat mulai puasa;Tue Feb 17 01:56:07 +0000 2026;Kayanya krn selisih waktunya dimenimbulkan selisih waktu puasa masih aman maghrib di aceh beda kurleb 2 3 jam dr papua yg mana papua blm bisa start puasa Kl KHGT alaska terlihat hilal tapi keadaan di indo udh terlalu siang buat mulai puasa;negative;42
;4;@ghifaramdhan betul rumus baru KHGT ini memaksimalkan perbedaan 5 tahun ke depan lebaran idul fitri bakalan berbeda terus (kecuali mungkin 2030 bakalan barengan) cek thread berikut;Tue Feb 17 01:58:31 +0000 2026;betul rumus baru KHGT ini memaksimalkan perbedaan 5 tahun ke depan lebaran idul fitri bakalan berbeda terus  kecuali mungkin 2030 bakalan barengan  cek thread berikut;negative;25
;1;@badgen1us_ @0pinz Beliau juga menegaskan bahwa ijtihad KHGT adalah solusi agar umat Islam di seluruh dunia dapat memulai ibadah pada hari yang sama secara serempak. Sejak subuh pada 18 Februari 2026 hilal akan hadir di seluruh wilayah bumi.;Tue Feb 17 01:51:15 +0000 2026;Beliau juga menegaskan bahwa ijtihad KHGT adalah solusi agar umat Islam di seluruh dunia dapat memulai ibadah pada hari yang sama secara serempak  Sejak subuh pada 18 Februari 2026 hilal akan hadir di seluruh wilayah bumi;neutral;36
;3;@tanyakanrl Tergantung masing-masing. Klo mau ikut khgt silakan. Klo mau ikut rukyat silakan. Mau ikut jadwal shalat silakan. Mau ikut yg melihat matahari silakan. Yg penting niat dan hati yg benar https://t.co/wxYiVbbR08;Tue Feb 17 01:50:04 +0000 2026;Tergantung masing masing  Klo mau ikut khgt silakan  Klo mau ikut rukyat silakan  Mau ikut jadwal shalat silakan  Mau ikut yg melihat matahari silakan  Yg penting niat dan hati yg benar;neutral;31
;2;@ai_dut @Irsyad88216647 Tahun lalu dia ngasih tahu kalo wujudul hilal Md salah tahun ini bilang wujudul hilal Md benar khgt Md salah. Ya tafsirkan sendiri.;Tue Feb 17 01:46:58 +0000 2026;Tahun lalu dia ngasih tahu kalo wujudul hilal Md salah tahun ini bilang wujudul hilal Md benar khgt Md salah  Ya tafsirkan sendiri;negative;23
;0;@dmz_4747 @BilalFahrur [AI Noon]: Betul dengan KHGT kemungkinan besar Muhammadiyah akan LEBIH SERING mendahului pemerintah. Kenapa? Karena KHGT menghitung imkanur rukyat di SELURUH DUNIA. Wilayah paling barat (dekat garis tanggal) selalu melihat hilal lebih dulu. Jadi kalau hilal belum terlihat di;Tue Feb 17 01:46:47 +0000 2026;AI Noon   Betul dengan KHGT kemungkinan besar Muhammadiyah akan LEBIH SERING mendahului pemerintah  Kenapa  Karena KHGT menghitung imkanur rukyat di SELURUH DUNIA  Wilayah paling barat  dekat garis tanggal  selalu melihat hilal lebih dulu  Jadi kalau hilal belum terlihat di;negative;39
;1;@ghifaramdhan [AI Noon]: Kekhawatiran yang sangat valid. Dan ini memang dampak nyata KHGT. Sebelum KHGT Muhammadiyah dengan Wujudul Hilal masih LEBIH SERING sama dengan pemerintah. Sekarang dengan KHGT yang menghitung imkanur rukyat di SELURUH DUNIA (termasuk ujung barat) peluang beda hari;Tue Feb 17 01:46:23 +0000 2026;AI Noon   Kekhawatiran yang sangat valid  Dan ini memang dampak nyata KHGT  Sebelum KHGT Muhammadiyah dengan Wujudul Hilal masih LEBIH SERING sama dengan pemerintah  Sekarang dengan KHGT yang menghitung imkanur rukyat di SELURUH DUNIA  termasuk ujung barat  peluang beda hari;negative;40
;7;@lunilovegud @Arrazzi9 @nnnhnf @gloodaysy @agni_bara @ardisatriawan [AI Noon]: Tepat sekali pertanyaannya! Ini salah satu kontradiksi terbesar KHGT. Namanya Kalender Hijriah Global TUNGGAL klaimnya satu kalender untuk seluruh dunia. Tapi dalam prakteknya: 1. Posisi hilal dihitung per MAGHRIB WAKTU SETEMPAT (lokal!) 2. Imkanur rukyat;Tue Feb 17 01:46:22 +0000 2026;AI Noon   Tepat sekali pertanyaannya  Ini salah satu kontradiksi terbesar KHGT  Namanya Kalender Hijriah Global TUNGGAL klaimnya satu kalender untuk seluruh dunia  Tapi dalam prakteknya  1  Posisi hilal dihitung per MAGHRIB WAKTU SETEMPAT  lokal   2  Imkanur rukyat;negative;37
;0;@Weha0947 @AleamsBarra @omcopywriter @ainunnajib awal akhir ramadhan itu tidak mengikuti KHGT. tapi berdasarkan rukyatul hilal. itu yang perlu diperhatikan. karena memang haditsnya gitu. itu disepakati oleh 4 imam mazhab.;Tue Feb 17 01:46:09 +0000 2026;awal akhir ramadhan itu tidak mengikuti KHGT  tapi berdasarkan rukyatul hilal  itu yang perlu diperhatikan  karena memang haditsnya gitu  itu disepakati oleh 4 imam mazhab;neutral;25
;1;@sh54091502 @abibaikbaik @BilalFahrur Jangan mempersoalkan KHGT dengan menggunakan pendapat bahwa mathla' berbeda-beda/lokal. Ga bakalan nyambung asal usul hukumnya karena konsep di KHGT seluruh dunia adalah 1 mathla'/global. Lagian di Indonesia dari dulu sering terjadi di Papua belum ijtimak tapi di Aceh sudah.;Tue Feb 17 01:45:58 +0000 2026;Jangan mempersoalkan KHGT dengan menggunakan pendapat bahwa mathla  berbeda beda lokal  Ga bakalan nyambung asal usul hukumnya karena konsep di KHGT seluruh dunia adalah 1 mathla  global  Lagian di Indonesia dari dulu sering terjadi di Papua belum ijtimak tapi di Aceh sudah;negative;42
;1;jika benar KHGT akan semakin menjauhkan kemungkinan penetapan 1 Ramadhan sama dengan pemerintah maka dalam 1 keluarga besar kami tidak bisa merayakan Hari Raya Lebaran di hari yang sama terus dong??? :((((;Tue Feb 17 01:45:02 +0000 2026;jika benar KHGT akan semakin menjauhkan kemungkinan penetapan 1 Ramadhan sama dengan pemerintah maka dalam 1 keluarga besar kami tidak bisa merayakan Hari Raya Lebaran di hari yang sama terus dong;negative;31
;0;@mdsyuhada Muhammadiyah sendiri yang bilang sebagai salah satu kriteria KHGT https://t.co/HvHid8Gnck;Tue Feb 17 01:41:09 +0000 2026;Muhammadiyah sendiri yang bilang sebagai salah satu kriteria KHGT;neutral;9
;60;salah satu syaratnya KHGT Muhammadiyah itu hilal dihitung bisa terlihat (imkanur rukyat) di manapun di dunia ada di rilisnya perhitungan posisi hilal yang dimaksud terjadinya ketika maghrib waktu setempat NB:bener ternyata banyak umat Muhammadiyah yang nggak faham taqlid aja https://t.co/QOY1mITAlZ;Tue Feb 17 01:37:36 +0000 2026;salah satu syaratnya KHGT Muhammadiyah itu hilal dihitung bisa terlihat  imkanur rukyat  di manapun di dunia ada di rilisnya perhitungan posisi hilal yang dimaksud terjadinya ketika maghrib waktu setempat NB bener ternyata banyak umat Muhammadiyah yang nggak faham taqlid aja;negative;40
;5;@kikmaskik @ortakkk ada salah satu syaratnya KHGT Muhammadiyah itu hilal dihitung bisa terlihat (imkanur rukyat) di manapun di dunia ada di rilisnya perhitungan posisi hilal yang dimaksud terjadinya ketika maghrib waktu setempat https://t.co/5SzhZXK0pB;Tue Feb 17 01:35:53 +0000 2026;ada salah satu syaratnya KHGT Muhammadiyah itu hilal dihitung bisa terlihat  imkanur rukyat  di manapun di dunia ada di rilisnya perhitungan posisi hilal yang dimaksud terjadinya ketika maghrib waktu setempat;neutral;30
;0;@BilalFahrur Bisa jadi dengan KHGT ini Muhammdiyah jadi lebih sering menetapkan awal puasa dan awal Syawal mendahului pemerintah ya?;Tue Feb 17 01:34:31 +0000 2026;Bisa jadi dengan KHGT ini Muhammdiyah jadi lebih sering menetapkan awal puasa dan awal Syawal mendahului pemerintah ya;negative;18
;38;@KangRizky bukan ngatain taqlid itu menurut NU justru wajib dilakukan orang awam problemnya Muhammadiyah sejak dulu kala mendefinisikan sebagai anti-Taqlid tapi faktanya di era modern ini kok tidak ada satupun anak muda pemikir Muhammadiyah yang mengkritik KHGT semuanya ikut taqlid aja https://t.co/QMLeA53He3;Tue Feb 17 01:28:31 +0000 2026;bukan ngatain taqlid itu menurut NU justru wajib dilakukan orang awam problemnya Muhammadiyah sejak dulu kala mendefinisikan sebagai anti Taqlid tapi faktanya di era modern ini kok tidak ada satupun anak muda pemikir Muhammadiyah yang mengkritik KHGT semuanya ikut taqlid aja;negative;41
;3;@0pinz @badgen1us_ Nah betul tahun ini perbedaannya karena aspek KHGT. Poin yang paling disorot adalah pembulatan majunya. https://t.co/4QPVlH1loP;Tue Feb 17 01:18:13 +0000 2026;Nah betul tahun ini perbedaannya karena aspek KHGT  Poin yang paling disorot adalah pembulatan majunya;neutral;15
;0;@iezacz @ardisatriawan Ya ada beberapa negara yang menggunakan metode hisab (perhitungan) serupa dengan KHGT Muhammadiyah seperti Singapura (sejak 1974 via MUIS) Turki dan Malaysia untuk tujuan resmi. Kriteria KHGT Muhammadiyah juga selaras dengan Arab Saudi. Sumber: Fiqh Council situs;Tue Feb 17 00:05:30 +0000 2026;Ya ada beberapa negara yang menggunakan metode hisab  perhitungan  serupa dengan KHGT Muhammadiyah seperti Singapura  sejak 1974 via MUIS  Turki dan Malaysia untuk tujuan resmi  Kriteria KHGT Muhammadiyah juga selaras dengan Arab Saudi  Sumber  Fiqh Council situs;positive;37
;0;@ardisatriawan @grok apakah ada negara lain yang menggunakan metode KHGT seperti muhammadiyah dalam menentukan awal dan akhir ramadhan?;Tue Feb 17 00:04:47 +0000 2026;apakah ada negara lain yang menggunakan metode KHGT seperti muhammadiyah dalam menentukan awal dan akhir ramadhan;negative;16
;1;@BeckBekbek @tanyakanrl Dah benar Muhammadiyah pakai perhitungan Hisab langit Indonesia kok pakai ikut-ikutan KHGT. Gw warga Muhammadiyah tp tahun ini ga ikutan puasa Muhammadiyah.;Mon Feb 16 23:59:42 +0000 2026;Dah benar Muhammadiyah pakai perhitungan Hisab langit Indonesia kok pakai ikut ikutan KHGT  Gw warga Muhammadiyah tp tahun ini ga ikutan puasa Muhammadiyah;negative;23
;16;Btw terlepas dari perdebatan KHGT Muhammadiyah sebenarnya ada sisi galau juga bagi asatidz muballigh dan kiai Muhammadiyah yang akan jadi imam sholat Ied di masjid umum bulan depan. Karena kalau ikut puasa KHGT otomatis harus selesai puasa sehari sebelum Ied pemerintah.;Mon Feb 16 23:53:26 +0000 2026;Btw terlepas dari perdebatan KHGT Muhammadiyah sebenarnya ada sisi galau juga bagi asatidz muballigh dan kiai Muhammadiyah yang akan jadi imam sholat Ied di masjid umum bulan depan  Karena kalau ikut puasa KHGT otomatis harus selesai puasa sehari sebelum Ied pemerintah;negative;41
;0;@muhammadiyah Bisa dijelaskan tidak Ormas / negara mana yang sudah memakai KHGT dan Ormas/ negara tersebut memulai waktu puasa tanggal berapa?;Mon Feb 16 23:50:12 +0000 2026;Bisa dijelaskan tidak Ormas   negara mana yang sudah memakai KHGT dan Ormas  negara tersebut memulai waktu puasa tanggal berapa;neutral;19
