created_at,favorite_count,full_text,lang,quote_count,reply_count,retweet_count,sentiment
Sun Nov 27 05:23:30 +0000 2022,1,@BennySaputraH @NUgarislucu Bendera one piece belum ada tadi aku lihat di cirebon ada acara habib syekh ada bendera one piece,in,0,0,0,Netral
Sun Nov 27 02:50:56 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sat Nov 26 14:21:19 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Fri Nov 25 22:20:58 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Fri Nov 25 09:20:59 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Fri Nov 25 02:45:10 +0000 2022,0,@FujiMobile @shidiquarius @05_07_1992 @idextratime @MiguelDelaney Tidak ada pesan politik di bendera One Piece,in,0,0,0,Netral
Thu Nov 24 17:20:56 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Tue Nov 15 21:20:53 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Tue Nov 15 03:51:10 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Mon Nov 14 05:51:12 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sun Nov 13 12:21:04 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sat Nov 12 23:51:12 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sat Nov 12 10:51:13 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Fri Nov 11 17:20:56 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Fri Nov 11 03:21:00 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Thu Nov 10 00:21:03 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Wed Nov 09 11:51:17 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Tue Nov 08 21:20:54 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Tue Nov 08 02:51:07 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Mon Nov 07 13:21:03 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sun Nov 06 16:51:08 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sun Nov 06 02:51:07 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sat Nov 05 12:51:13 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Fri Nov 04 19:51:07 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Fri Nov 04 05:51:13 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Thu Nov 03 14:21:13 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Wed Nov 02 23:21:13 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sat Oct 08 09:21:01 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Fri Oct 07 17:20:57 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Fri Oct 07 03:51:11 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Thu Oct 06 12:51:12 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Wed Oct 05 22:28:24 +0000 2022,0,@convomfs jan : lupa feb : berenti nntn one piece stres berat potong rambut mar : stres berat apr : beli sepatu sekolah online lagi may : lupa jun : ujian smeser jul : awal msuk skola oplen masuk inten aug : jdi pasukan pembawa bendera latian ampek sore trusss sept : lupa,in,0,0,0,Netral
Wed Oct 05 10:51:07 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Tue Oct 04 09:21:00 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Mon Oct 03 16:51:08 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Mon Oct 03 01:21:00 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sun Oct 02 12:21:03 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sat Oct 01 06:51:08 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Fri Sep 30 11:51:08 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Thu Sep 29 20:51:07 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Thu Sep 29 01:20:59 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Wed Sep 28 10:51:06 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Tue Sep 27 17:51:07 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Tue Sep 27 04:51:08 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Mon Sep 26 15:51:12 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Mon Sep 26 01:51:11 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sun Sep 25 11:21:05 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Tue Sep 13 22:51:05 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Tue Sep 13 08:21:06 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Mon Sep 12 18:51:05 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Mon Sep 12 08:06:19 +0000 2022,0,Masih menunggu leak spoiler one piece chapter terbaru minimal bahas Sabo lah mang Oda wkwkwk nanggung bet itu nasib barto setelah bakar bendera bajak laut jeki juga perlu di kasih liat sih ,in,0,0,0,Netral
Mon Sep 12 02:21:05 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sun Sep 11 07:21:00 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sat Sep 10 17:20:55 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sat Sep 10 00:21:02 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Fri Sep 09 08:21:06 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Thu Sep 08 19:51:07 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Wed Sep 07 20:21:01 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Wed Sep 07 01:20:59 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Mon Sep 05 20:21:01 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Mon Sep 05 04:51:07 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sun Sep 04 14:21:06 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sun Sep 04 10:21:15 +0000 2022,0,td ak ke train to apocalypse trus pas bagian mau ambil kunci di rolling door ada gambar bendera shp sebelahnya tulisan KAPAN ONE PIECE TAMAT pliz ,in,0,1,0,Netral
Sun Sep 04 00:21:01 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sat Sep 03 11:51:11 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Fri Sep 02 22:51:03 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Fri Sep 02 06:20:59 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Thu Sep 01 12:51:13 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Wed Aug 31 21:51:07 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Wed Aug 31 09:51:07 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Tue Aug 30 19:20:54 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Tue Aug 30 03:51:07 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Mon Aug 29 12:21:02 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sun Aug 28 23:51:07 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sun Aug 28 11:51:06 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sat Aug 27 23:21:05 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sat Aug 27 08:21:11 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Fri Aug 26 16:21:01 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Thu Aug 25 16:51:07 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Thu Aug 25 01:51:10 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Wed Aug 24 11:21:04 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Tue Aug 23 17:51:04 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Tue Aug 23 02:50:56 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Mon Aug 22 10:50:56 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Mon Aug 22 04:33:36 +0000 2022,0,Kadang suka ga ngerti sih Heri klo bercanda bikin gw mikir dlu Tadi pagi tuh random ngomong mau beli bendera one piece buat di pasang di lantai 3 Terus dia nanya mau bendera one piece atau warkop ? Dengan bisa gw jawab HAH? Iya kan Luffy Dono ,in,0,0,0,Netral
Tue Aug 09 16:51:14 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Mon Aug 08 23:21:56 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sun Aug 07 10:51:15 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sat Aug 06 21:51:14 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sat Aug 06 05:51:17 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Fri Aug 05 17:21:40 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Fri Aug 05 00:21:56 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Thu Aug 04 06:21:47 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Thu Aug 04 02:22:03 +0000 2022,0,@Turisnopino2 @M45Broo_ kalau bendera hitam harus bertuliskan kalimat tauhid? bendera one piece hitam juga kebayang nggak kalau seandainya yg bikin kartun one piece orang Yaman apa harus bendera hitam dengan tulisan huruf Jawa?,in,0,0,0,Netral
Wed Aug 03 11:31:58 +0000 2022,0,Ditegor pak RT suruh pasang bendera 🇮🇩 depan rumah -karepe bojo ate ngibarno genderone Sabo og- iyo moro mlebu berita Seorang pemuda karena terinspirasi One Piece nekat mengibarkan bendera tokoh revolusi ,in,0,1,0,Netral
Wed Aug 03 09:51:21 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Tue Aug 02 14:22:00 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sun Jul 31 12:12:09 +0000 2022,0,Pemerintah sanak keluarganya koleganya dan relasinya pada kaya kontol. Pemerintahan dunia di one piece emang kacau bendera yang harusnya baik tapi malah berakin berakin rakyatnya tol kontol sadar kontol.,in,0,0,0,Netral
Fri Jul 29 08:01:00 +0000 2022,1,@blekbul Mau ngeship tapi ini One Piece. Tapi Law sama Robin ini agak spesial kayaknya. Masa lalunya mirip satu-satunya yang masih hidup dari tempat tinggalnya. Ngga satu bendera bajak laut tapi sering bareng.,in,0,0,0,Netral
Thu Jul 21 19:28:55 +0000 2022,0,#OP1054 * Sabo a.k.a Kaisar Api * Marinir si Kuda Hitam * Mori-Mori Logia a.k.a bapak dari segala kehidupan hutan * Shanks &amp; Ben Beckmann * BartoClub membakar Bendera wilayah kekuasaan Kaisar Shanks Ben sudah waktunya memasuki pertempuran perebutan ONE PIECE ️ ,in,0,0,0,Netral
Thu Jun 30 00:50:59 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Wed Jun 29 05:21:11 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Tue Jun 28 11:21:15 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Mon Jun 27 20:51:01 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Mon Jun 27 07:21:12 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sun Jun 26 15:51:03 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sun Jun 26 03:21:11 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sat Jun 25 07:21:16 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Fri Jun 24 18:50:59 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Fri Jun 24 03:21:15 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Wed Jun 22 23:51:07 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Wed Jun 22 10:51:00 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Tue Jun 21 17:21:05 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Tue Jun 21 04:50:58 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Mon Jun 20 10:21:06 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sun Jun 19 21:20:58 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sat Jun 18 22:50:57 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sat Jun 18 07:51:02 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Fri Jun 17 02:21:05 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Thu Jun 16 11:51:10 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Wed Jun 15 16:21:01 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Wed Jun 15 03:21:06 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Tue Jun 14 05:21:14 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Mon Jun 13 15:21:03 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Mon Jun 13 02:51:00 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sun Jun 12 13:51:06 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sun Jun 12 01:21:12 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sat Jun 11 12:21:04 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Fri Jun 10 17:21:00 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Fri Jun 10 03:21:07 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Thu Jun 09 10:21:06 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Wed Jun 08 21:21:02 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Wed Jun 08 06:21:03 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Tue Jun 07 16:21:02 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Mon Jun 06 15:21:00 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Mon Jun 06 02:21:04 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sun Jun 05 12:51:01 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sat Jun 04 21:21:02 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
Sat Jun 04 08:51:02 +0000 2022,0,Monkey D. Luffy : Mereka yg tdk punya pendirian sendiri tidak pantas menyentuh bendera tengkorak milik orang lain (One Piece),in,0,0,0,Netral
