created_at,favorite_count,full_text,lang,quote_count,reply_count,retweet_count,sentiment
Sat Aug 02 15:27:20 +0000 2025,0,Ganyangka bendera strawhat nyampe ke orng LN,in,0,0,0,Netral
Sat Aug 02 15:27:18 +0000 2025,29,Bendera One Piece berkibar hanyalah bentuk sarkas di negara yang ngakunya demokrasi ini... One Piece By : Arraka https://t.co/5q5IKV5uKv,in,0,3,7,Positif
Sat Aug 02 15:27:15 +0000 2025,0,Bangsa yang besar adalah bangsa yang menghargai jasa para pahlawannya! Mari kita semarakkan HUT RI ke-80 dengan mengibarkan Bendera Merah Putih ️ selama 1 bulan penuh mulai 1 31 Agustus 2025 Tunjukkan semangat cinta tanah air Dari rumah. https://t.co/L6C1fXmSJs,in,0,0,0,Negatif
Sat Aug 02 15:27:12 +0000 2025,0,@sendalpupus Aamiin Aku mpe ga kolu masang bendera,in,0,0,0,Negatif
Sat Aug 02 15:26:59 +0000 2025,0,@codeonsatur Signboard boleh gagal tp bendera mah g gagal minus yg debut di ig atlas pas sesi fotbar cm yg erwin soalnya tanganku cuma 2,in,0,0,0,Netral
Sat Aug 02 15:26:49 +0000 2025,9,terima kasih atas kritiknya tapi kita make bendera One Piece bukan untuk fun. iya sih One Piece itu manga shounen tapi indonesia raya ini seinen tragedy psychological yaoi monster crime delinquents survival. https://t.co/VR2viVnbX2,in,2,0,5,Positif
Sat Aug 02 15:26:42 +0000 2025,0,alay masa takut cm karna ngibarin bendera begini,in,0,0,0,Positif
Sat Aug 02 15:26:40 +0000 2025,0,p info penjual bendera wanpis,in,0,0,0,Netral
Sat Aug 02 15:26:10 +0000 2025,0,@DivHumas_Polri Sukanya emang yg ceremonial tok Cinta tanah air bukan sekedar ngibarin bendera tapi jaga amanah Udah di gaji negara kerja yg bener beresin dulu di dalem baru ngajak himbau yg lain #eeh,in,0,0,0,Negatif
Sat Aug 02 15:25:56 +0000 2025,1,@ARSIPAJA gk mikir apa???!! kelakuan pejabat korup lebih2 membunuh rakyat dibanding kibarin bendera wanpis yg sementara itu??? dimana letak memecah belahnya?? justru kita cinta negeri ini klo pejabatnya najis dah ccuih,in,0,0,0,Positif
Sat Aug 02 15:25:50 +0000 2025,0,@AryaNovrianus Baru juga bendera sudah ketar ketir. https://t.co/Wl4SwCJvqg,in,0,0,0,Positif
Sat Aug 02 15:25:45 +0000 2025,0,Segitu insecure nya kah? Sampe2 bendera aja di permasalahkan ,in,0,0,0,Positif
Sat Aug 02 15:25:32 +0000 2025,2,@BudiBukanIntel Harusnya Dasco masang bendera Marine,in,0,0,0,Netral
Sat Aug 02 15:25:24 +0000 2025,0,Result pasaran hari ini NUSANTARA SABTU 02 AGUSUTUS 2025 Angka Result : 3248 Shio : Kuda Kami ucapkan selamat kepada para pemenang yang beruntung!! SALAM JACKPOT c #predikitogel #resulttogel #jumat #rusia #PRABOWO #bendera #onepice #abolisi,in,0,0,0,Netral
Sat Aug 02 15:25:00 +0000 2025,2,Gess yang pada nyariin bendera One Piece coba cek toko ini deh banyak banget pilihannya ada 15 varian https://t.co/nUqvzlqUsE Buruan checkout nanti kehabisan #caricuan #zonauang️ #affiliate #shopeeaffiliate #onepiece #benderaonepiece https://t.co/aFTAKquii9,in,0,0,0,Negatif
Sat Aug 02 15:24:53 +0000 2025,831,@tanyarlfes Maling motor maling duit maling nyawa kagak ketangkep. Giliran orang punya second acc sama ngibarin bendera one piece kena tangkep bjirr. EH DI SEC ACC GUE CUMA HALUIN COWO KIPOP MAU LU PIDANA?! AYOK SINI MAJU LU PEMERINTAH!!! BACKINGAN GUE CHOI SEUNGCHEOL MAJU LO https://t.co/nrL4mJlxqt,in,1,4,73,Positif
Sat Aug 02 15:24:53 +0000 2025,0,oalah pantesan pake bendera one piece dia wkwkwk,in,0,0,0,Negatif
Sat Aug 02 15:24:49 +0000 2025,2,@Hasbil_Lbs @himawansugeha95 dikampung ku setiap halaman rumah berkibar bendera merah putih mulai Jumat kemarin tidak akan pernah ada bendera lain klu ada yg menyoba mengibarkan bendera lain ( one piece ) dipastikan musuh masyarakat dan menjadi musuh generasi muda. 🇮🇩%,in,0,1,0,Positif
Sat Aug 02 15:24:23 +0000 2025,3,Kibarkan bendera Ferrari &amp; merah putihmu (Monaco) itu dik. ,in,0,0,0,Netral
Sat Aug 02 15:23:58 +0000 2025,0,beli bendera one piace ah mau gua pasang di motor hahahaha,in,0,0,0,Netral
Sat Aug 02 15:23:48 +0000 2025,213,@wordfangs Cuman mau ingetin bendera ini sudah lama berkibar dengan bendera lain kenapa baru sekarang dipermasalahin? https://t.co/87Day5TefR,in,1,4,20,Positif
Sat Aug 02 15:23:42 +0000 2025,10,@Aceh Untuk Aceh lebih indah dan damai bergandeng dgn bendera ini. https://t.co/NhVKN1ZPKA,in,0,0,0,Negatif
Sat Aug 02 15:23:19 +0000 2025,0,@tempodotco Sekalian pidanain org yg ngibarin bendera partai ormas dll....,in,0,0,0,Positif
Sat Aug 02 15:23:13 +0000 2025,0,@ARSIPAJA Noh si fufufafa pakai pin di bajunya bendera one Piece saat ketemu si omon2 knp ngga ditindak tegas jgn hny beraninya sm rakyat kecil..,in,0,0,0,Positif
Sat Aug 02 15:23:07 +0000 2025,2,@enoliska_ @albumfoto__ bedanya kalau bendera partai secara desain veksilologi jelek,in,0,0,0,Positif
Sat Aug 02 15:23:06 +0000 2025,1,yaelah sama bendera one piece aja takut,in,0,0,0,Positif
Sat Aug 02 15:22:53 +0000 2025,0,Bendera merah putih berkibar,in,0,0,0,Netral
Sat Aug 02 15:22:40 +0000 2025,1,Boleh sih nanti mau ngibarin bendera PSHT di San Siro pas lagi Derby Milan Keluar sini sendernya! https://t.co/pHlHEh0mFI,in,0,0,0,Netral
Sat Aug 02 15:22:17 +0000 2025,0,Yaelah giliran ama bendera beginian baru takut,in,0,0,0,Positif
Sat Aug 02 15:22:01 +0000 2025,0,@txtdrimedia Takut kok sama bendera fiksi..,in,0,0,0,Positif
Sat Aug 02 15:21:48 +0000 2025,0,Ih pgn ngetawain tp miris juga ni pemerintah sibuk ngurusin bendera,in,0,0,0,Positif
Sat Aug 02 15:21:29 +0000 2025,5,spinning kemana mana kan jadinya... ntar ada yang pidana gara2 2 bendera di 1 tiang tinggal viralin koar koar kriminalisasi takut ama bendera anime endesbra endesbre. memang harus ada martir buat bikin gerakan ini lagi dicari martirnya.,in,0,1,1,Positif
Sat Aug 02 15:21:15 +0000 2025,0,gue kibarin susu bendera deh gak punya bendera one piece soalnya,in,0,0,0,Positif
Sat Aug 02 15:21:13 +0000 2025,1,@seahyuns 2 agustus jadi day 1 sangwon sanghyeon crumbs TAKBIRRR /mengibarkan bendera one piece ,in,0,1,0,Netral
Sat Aug 02 15:20:58 +0000 2025,5,Kalo ada yg buka PO bendera Osea gue ikutt,in,0,0,0,Netral
Sat Aug 02 15:20:51 +0000 2025,2,Sepertinya sudah harus beli bendera wanpis ,in,0,0,0,Netral
Sat Aug 02 15:20:41 +0000 2025,0,ya Allah segitu baru bendera si Luffy belum bendera bapaknya,in,0,0,0,Positif
Sat Aug 02 15:20:26 +0000 2025,0,@neohistoria_id Coba saja berangus kesadaran rakyat maka akan semakin gencar berkibar bendera luffy,in,0,0,0,Positif
Sat Aug 02 15:20:07 +0000 2025,0,@lemonoabi Makanya bendera makhluk 2d aja panik gimana bendera Hamnwa,in,0,1,0,Positif
Sat Aug 02 15:20:00 +0000 2025,0,Ngibarin bendera Ferrari bakal kena marah juga ga sama pemerentah Indon.,in,0,1,0,Positif
Sat Aug 02 15:19:59 +0000 2025,12,Infokan tempat beli bendera One Piece dimana!,in,0,5,0,Netral
Sat Aug 02 15:19:37 +0000 2025,1,VIDEO: Ramai Bendera One Piece Jelang 17 Agustus Dasco: Upaya Memecah Belah Persatuan Bangsa https://t.co/HmkoNG378L,in,1,0,0,Netral
Sat Aug 02 15:15:33 +0000 2025,2,Pemberontakan Bendera https://t.co/FtTZu33xid,in,0,0,0,Positif
Sat Aug 02 15:15:23 +0000 2025,3,@maureen_hdc malah kadang lebih apa kali diapakan daripada bendera negara ,in,0,1,0,Positif
Sat Aug 02 15:15:17 +0000 2025,0,@KompasTV Bendera yang seperti ini kah ? https://t.co/wBUJJgsl6T,in,0,0,0,Positif
Sat Aug 02 15:15:02 +0000 2025,0,Ayo Kibarkan Bendera Merah Putih Serentak. Dalam Rangka memperingati Hari Ulang Tahun Ke-80 Kemerdeaan Republik Indonesia Menghimbau kepada seluruh masyarakat Kabupaten Tegal untuk bersama-sama mengibarkan bendera Merah Putih mulai dari tanggal 01-31 Agustus 2025 https://t.co/1veT9xvsAX,in,0,0,0,Netral
Sat Aug 02 15:15:01 +0000 2025,0,Lagi ramai nggak boleh mengibarkan bendera One Piece? Ini aja yang boleh... Komik petualangan kucing @toti.and.loqi harga cuma 60K perseri. https://t.co/jZwl5aOZKa,in,0,0,0,Netral
Sat Aug 02 15:14:47 +0000 2025,0,@joyumzip kibarin bendera biseksual depan mereka,in,0,1,0,Positif
Sat Aug 02 15:14:39 +0000 2025,0,@neohistoria_id baru mau beli bendera one piece bjir,in,0,0,0,Positif
Sat Aug 02 15:14:31 +0000 2025,0,urus noh negara anjir ngapain ngurusin orang posting bendera one piece??,in,0,0,0,Positif
Sat Aug 02 15:14:22 +0000 2025,0,@txtdrimedia Kali ini gua dukung kita ini konoha. Harusnya kalo mau kibarin bendera ya bendera konoha bukan one piece.,in,0,0,0,Positif
Sat Aug 02 15:14:18 +0000 2025,0,Ayo Kibarkan Bendera Merah Putih !!! Dalam rangka menyambut Hari Kemerdekaan RI ke-80 1 Agustus - 31 Agustus 2025 Bersatu berdaulat Rakyat Sejahtera Indonesia Maju #kemenimipas #guardandguide #ditjenpas #pemasyarakatan #ditjenpasriau #HariKemerdekaanRI #RupbasanBangkinang https://t.co/qLnalCDfoP,in,0,0,0,Netral
Sat Aug 02 15:13:55 +0000 2025,1,@ArmaZulfikar @himawansugeha95 @Kimberley_PS08 @Hasbil_Lbs Bendera Jolly Roger adalah simbol bajak laut tradisional berupa tengkorak dan tulang silang di latar hitam. Secara historis ia melambangkan ancaman kematian intimidasi dan pemberontakan terhadap otoritas pada era bajak laut abad 17-18. Dalam konteks populer seperti anime One,in,0,1,1,Netral
Sat Aug 02 15:13:21 +0000 2025,0,Beritanya mendunia bendera one piece simbol hilangnya keadilan maraknya korupsi dan penyelewengan kekuasaan..,in,0,0,0,Netral
Sat Aug 02 15:13:16 +0000 2025,0,@DSofdi @ekky1995 Lebih karena yg fomo rendahin simbol negara yakni sang pusaka bendera merah putih tentu kalau beberapa ada yang berang,in,0,0,0,Positif
Sat Aug 02 15:12:19 +0000 2025,0,@himawansugeha95 @Hasbil_Lbs Sudah saya baca pak. Yang saya maksud itu tertuju kepada orang orang yang ingin mengganti bendera merah putih dengan bendera fiksi anime. ,in,0,1,0,Positif
Sat Aug 02 15:11:57 +0000 2025,100,Kibarkan bendera nakama️ Tft @Lily_JKT48 @Delynn_JKT48 @JTrisha_JKT48 https://t.co/d5SEqKbO6r,in,0,2,6,Netral
Sat Aug 02 15:08:29 +0000 2025,0,@BShafarizk24398 @Cicipiyo11 @Observer_H2H @bigwineuu @ByHatahi @SMTOWN_Idn @Hearts2Hearts @SMTOWNGLOBAL Sepertinya bisa aja ikut kalau diizinkan dan jadwalnya kosong tapi better gausah ngevlog takutnya kena rujak soalnya pernah ada kejadian senior dulu masih rookie trs ngangkat bendera negaranya di acara tv publik aja langsung dihujat dan kena cancel netizen smp harus minta maaf,in,0,2,0,Positif
Sat Aug 02 15:08:22 +0000 2025,0,UU No. 24 Tahun 2009 Pasal 24 ayat (1) menyatakan: Setiap orang dilarang mengibarkan Bendera Negara di bawah bendera atau lambang apa pun. #edukasi #DesafioDelSigloXXI #TheyCallHimOGFirstSingle https://t.co/8ckdBRK8aO,in,0,0,0,Netral
Sat Aug 02 15:08:14 +0000 2025,2,@Hasbil_Lbs @himawansugeha95 Kami kawal juga bang Alhamdulillah aparat juga sudah standby untuk Surabaya dan sekitarnya.satpol juga rajin mantau.negara ini jadi bukan karna maen maen.itu bendera sudah dipikirkan secara seksama dan ada UUnya dan gak asal2an.klo ada aparat yg membiarkan perlu dipertanyakan,in,0,0,0,Negatif
Sat Aug 02 15:07:27 +0000 2025,0,@endlesswithme @wanabbyy Ahahha mampus biarin gapapa bgt ngibarin bendera one piece juga asal nggak lebih tinggi dari merah putih karna gimanapun ya ttp identitas kita dan sangat berharga. Yang nggak berharga kan cuma pem . . . ,in,0,1,0,Positif
Sat Aug 02 15:07:17 +0000 2025,0,https://t.co/nCO1aV5U72,zxx,0,0,0,Netral
Sat Aug 02 15:07:09 +0000 2025,0,buzzer bilangnya kita menggantikan merah putih padahal gak ada yang namanya menggantikan merah putih teteap berkibar dan kami kibarkan bendera lain sebagai bentuk protes,in,0,0,0,Positif
Sat Aug 02 15:07:02 +0000 2025,1,@Kimberley_PS08 Menkopolhukam sdh menegaskan siapa saja yg mengibarkan Bendera One Peace akan ditindak tegas gitu dong Negara hrs gercep ada tanda2 agak2 mblenyon yg dilakukan hanya beberapa gelintir Orang cepat ditindak,in,0,0,1,Positif
Sat Aug 02 15:06:54 +0000 2025,1,@himawansugeha95 @Kimberley_PS08 @Hasbil_Lbs @grok bisa anda jelaskan simbol dan makna bendera tengkorak jelly Roger ini..,in,0,1,0,Netral
Sat Aug 02 15:06:36 +0000 2025,0,Gais kalo mau ngibarin bendera itu pake tongkat apa ya?? Yg bsa dilipet gt,in,0,0,0,Positif
Sat Aug 02 15:06:32 +0000 2025,0,@txtdrimedia yauda kalau gabole one piece kita kibarkan bendera slank aja,in,0,0,0,Netral
Sat Aug 02 15:06:26 +0000 2025,0,@IndoPopBase negara kita memang ga baik2 saja tapi mengganti mengibarkan bendera bajak laut dibanding bendera merah putih tidak menghargai pengorbanan pejuang demi bisa mengibarkan merah putih lu benci koruptor tidak setuju dengan kebijakan negara tapi jangan korbankan merah putih..,in,0,1,0,Positif
Sat Aug 02 15:06:21 +0000 2025,0,Omset penjualan Bendera One Piece ,in,0,0,0,Netral
Sat Aug 02 15:06:17 +0000 2025,0,@endlesswithme Tauu wkwkwk mana takut bgt lagi rejim kayany sampe ada yg katanya bakal ditangkep gitu kan kalo ngibarin bendera wanpis ,in,0,1,0,Positif
Sat Aug 02 15:05:55 +0000 2025,1,MARI KITA KIBARKAN BENDERA MERAH PUTIH DI HUNGARIAAAAA,in,0,1,0,Netral
Sat Aug 02 15:05:52 +0000 2025,0,Bendera One Piece pun di saat ini juga menjadi ancaman bagi petinggi https://t.co/27wVntagXR,in,0,0,0,Netral
Sat Aug 02 15:05:32 +0000 2025,0,@txtdrimedia Bendera takut?,in,0,0,0,Positif
Sat Aug 02 15:05:14 +0000 2025,0,@joyumzip kibarin bendera lesbi gimana reaksi pemerintah,in,0,1,0,Positif
Sat Aug 02 15:05:13 +0000 2025,0,takut ko sama bendera mugiwara takut tuh sama allah bg,in,0,0,0,Positif
Sat Aug 02 15:05:10 +0000 2025,0,@hammsqi Siapa yang memecah belah sekarang? Mereka yg bisnis dengan dalih import atau rakyat yg mengibarkan bendera one piece?,in,0,0,0,Positif
Sat Aug 02 15:05:06 +0000 2025,0,@wordfangs Udah gak jaman bendera slank sama OI ya ,in,0,0,0,Positif
Sat Aug 02 15:00:35 +0000 2025,0,@txtdrimedia Atas dasar apa dia bilang tentang provokasi ? Bendera One piece dilarang bendera partai di sepanjang jalan hmmmm,in,0,0,0,Positif
Sat Aug 02 15:00:32 +0000 2025,0,@txtdrimedia Gpp semua naikin aja bendera nya gamungkin semua orang dihukum juga kan wkwkwkw,in,0,0,0,Positif
Sat Aug 02 15:00:16 +0000 2025,0,Ngurus Negara Gak Kayak Nonton One Piece Ngajak kibarin bendera One Piece emg lucu tp jgn samain urus negara kya jd Luffy. Kritik blh tp jgn smpe lupa realita. Pemerintah lg kerja keras di tengh tntgan besar. Dari pd sensasi yuk bareng kasih solusi https://t.co/XtH0hY9nTG,in,0,0,0,Negatif
Sat Aug 02 15:00:06 +0000 2025,0,Polda Banten Ancam Menindak Tegas Warga Pengibar Bendera One Piece https://t.co/osEbDCg8Jp https://t.co/XMWmLhhgJJ,in,0,0,0,Netral
Sat Aug 02 14:59:46 +0000 2025,0,karena lagi rame soal bendera one piece jadi keinget dulu pas aksi palestina di jogja ada yang bawa bendera itu. bahkan ada sekali waktu melakukan aksi dengan diiringi genderang pembebasan https://t.co/iMS8Vmm1Ev,in,0,0,0,Negatif
Sat Aug 02 14:59:26 +0000 2025,0,Di suatu sel penjara para napi saling bertanya Kamu dipenjara karena apa ? - nyolong - membunuh - penipuan Kalau kamu ? - ngibarin bendera one piece ,in,0,0,0,Positif
Sat Aug 02 14:59:06 +0000 2025,0,itu knp lampu hiasnya kelip warna bendera lesbi sm gay https://t.co/WecNIxFEF1,in,0,1,0,Netral
Sat Aug 02 14:59:02 +0000 2025,0,@txtdrimedia untuk pertama kalinya 17 agustus tanpa bendera merah putih berkibar,in,0,0,0,Netral
Sat Aug 02 14:58:57 +0000 2025,0,@ElvinaNara Sama bendera anime aja takut... https://t.co/EFwWqYDOUT,in,0,0,0,Positif
Sat Aug 02 14:58:47 +0000 2025,0,Mana nih Pak Budi Gunawan @PolkamRI Coba tanya Wakil Presidenmu Pak wong dia aja pake baju one piece update dikit deh! Sama bendera anime aja makar??!! #LEBAY,in,0,0,0,Positif
Sat Aug 02 14:58:17 +0000 2025,1,Ayo Pasang dan Kibarkan Bendera Merah Putih Secara Serentak 01 Agustus - 31 Agustus 2025 https://t.co/5oUtV7Sp2C,in,0,0,0,Netral
Sat Aug 02 14:57:47 +0000 2025,5,@himawansugeha95 Pas konser juga kadang ada bendera OI Slank dll ya pak.,in,0,0,0,Netral
Sat Aug 02 14:57:41 +0000 2025,0,@Hilmi28 A: di penjara kasus apa bro? B: ngibarin bendera one piece A: ??????,in,0,0,0,Positif
Sat Aug 02 14:57:38 +0000 2025,0,@moluccas97 @IndoPopBase Wah warga Indonesia yang pengen kibarkan bendera Straw Hat Pirates di bulan kemerdekaan? Kalian lebih milih jadi kru Luffy daripada hormati Merah Putih? DPR aja sampe geleng-geleng kepala bilang ini pemberontakan! Coba bayangin bukannya nyanyi Indonesia Raya malah nyanyi,in,0,0,0,Positif
Sat Aug 02 14:57:24 +0000 2025,0,@endlesswithme @wanabbyy Heee iya tadi sore aku liat truk ngibarin bendera one piece KEREN POL,in,0,1,0,Netral
Sat Aug 02 14:57:14 +0000 2025,0,@tempodotco Lebih nggilani bendera partai yg ngotorin jalanan pak BG @PolkamRI ...,in,0,0,0,Positif
Sat Aug 02 14:57:06 +0000 2025,5,@himawansugeha95 @Hasbil_Lbs Disini komandan Himawan memiliki opsi jawab : Apa yang takut dengan bendera kartun? Saya tidak menyebutkan nama negara. Dan takut dengan bendera apa? Rispek abangku 🇮🇩 Gambar dibuat dengan gemini™️ https://t.co/VWK8yxKpwE,in,0,0,0,Netral
Sat Aug 02 14:57:06 +0000 2025,0,Semakin lucu ini gara-gara bendera jolly roger one piece bisa jadi kegiatan pemicu makar. ,in,0,0,0,Positif
Sat Aug 02 14:57:05 +0000 2025,0,All berita OP sekarang updatenya ttg Indonesia vs bendera SHP,in,0,0,0,Netral
Sat Aug 02 14:57:05 +0000 2025,0,@ARSIPAJA Rakyat kibarin bendera kartun langsung melek warga bentangin spanduk minta keadilan di depan kantor pada tidur,in,0,0,0,Netral
Sat Aug 02 14:56:40 +0000 2025,0,duh lagi sibuk masang bendera gabisa naikin ht born to be panitia WKWK PERTHSANTA FANSIGN INF2025 #มหกรรมนิยายนานาชาติ2025xPS #เพิร์ธแซนต้า #PerthSanta https://t.co/ZcIFk3xjSi,in,0,3,0,Positif
Sat Aug 02 14:56:39 +0000 2025,6,Fufufafa pakai pin Jolly Roger untuk fashion dan ngemis suara nakama Sedang sopir truk kibar bendera One Piece untuk protes ODOL They weren't the same.,in,0,0,0,Positif
Sat Aug 02 14:55:44 +0000 2025,0,#benderaonepiece #ONEPIECE #Bendera https://t.co/vQ5ioEmtZt,qme,0,0,0,Netral
Sat Aug 02 14:55:43 +0000 2025,2,@p0congg @meowchhii @izdiharzai Haha lepas korang lari dari medan perang ahaha Tak yah la. Simpan je la cita2 kau tu sbb indon akan selamanya bawah tapak kaki msia wakaka Amacam seronok ke jadi balaci 🇺🇸 tergadai negara? Nanti kau antara kena tangkap ke sbb kibarkan bendera Strawhat? Ahaha ,in,0,1,0,Positif
Sat Aug 02 14:55:42 +0000 2025,0,@bredochocolate kok tb2 kena deh tu bendera..,in,0,0,0,Positif
Sat Aug 02 14:55:30 +0000 2025,0,https://t.co/aPaY7nnFFJ,zxx,0,0,0,Netral
Sat Aug 02 14:55:26 +0000 2025,0,@tempodotco heh dascontol bendera partai lebih mengganggu dan memecah belah bangsa yaa anjing,in,0,0,0,Positif
Sat Aug 02 14:55:07 +0000 2025,0,@wiztothebit Mending mengibarkan bendera tripleS,in,0,1,1,Netral
Sat Aug 02 14:54:57 +0000 2025,0,Ganti kibarin bendera scout legion,in,0,0,0,Netral
Sat Aug 02 14:54:43 +0000 2025,0,infoin dong yang jual bendera onr piece yang kualitasnya bagus,in,0,0,0,Negatif
Sat Aug 02 14:54:36 +0000 2025,0,yaudah kalo gaboleh benderanya Luffy kita ganti jadi bendera bapaknya Luffy? Kumaha?,in,0,0,0,Netral
Sat Aug 02 14:54:10 +0000 2025,0,@SambalKecap23 @txtdrimedia Kalo bisa bendera ini juga https://t.co/W18N2eYQe0,in,0,0,0,Netral
Sat Aug 02 14:54:04 +0000 2025,0,Wkwkwkwk mau bendera slank bendera one piece bendera attack of titan suka suka lah pemerintah jg suka suka kok kalo bikin kebijakan menodai esensi kemerdekaan,in,0,0,0,Negatif
Sat Aug 02 14:53:41 +0000 2025,1,@7Leg_Piece Bendera perompak penghancur radikalisme anggaran,in,0,0,0,Netral
Sat Aug 02 14:53:23 +0000 2025,0,@tempodotco Panik amat sama bendera argumen lu bikin para investor kabur dr negri ini akibat gk becus bikin undang ,in,0,0,0,Positif
Sat Aug 02 14:52:14 +0000 2025,3,🇮🇩 Kalian boleh kibarkan bendera lain. Tapi jangan lebih tinggi dari Merah Putih. Gus Dur Pernyataan ini bukan sekadar simbolisme. Ini adalah perintah kultural dan ideologis. Merah Putih adalah titik pusat konsensus sejarah. Ia bukan sekadar kain tapi hasil pergulatan,in,0,0,0,Netral
Sat Aug 02 14:51:58 +0000 2025,0,Balik aja dah pada pasang bendera slank,in,0,0,0,Netral
Sat Aug 02 14:51:46 +0000 2025,0,Gak mau gate keep mau kasih rekomendasi konveksi bendera 17an https://t.co/H93CprfwyX,in,0,1,0,Positif
Sat Aug 02 14:51:30 +0000 2025,0,Emang kenapa bendera one piece?,in,0,1,0,Positif
Sat Aug 02 14:51:16 +0000 2025,0,gapunya bendera straw hat pake bendera monstercat bisa kaga ya? wkwk,in,0,0,0,Netral
Sat Aug 02 14:51:16 +0000 2025,0,Ayo!! Kibarkan Bendera Merah Putih 🇮🇩 Kapolsek Keluang mengajak seluruh elemen masyarakat untuk bersama-sama mengibarkan bendera merah putih mulai 1 Agustus - 31 Agustus 2025 dalam rangka menyemarakkan HUT RI ke-80 th. @DivHumas_Polri @indo_pol https://t.co/3vO8k2i5Hc,in,0,0,0,Netral
Sat Aug 02 14:50:44 +0000 2025,2,@DivHumas_Polri ..min serius tanya apa dasar hukumnya melarang penaikan bendera one piece? ..si budi gunawan ini mau menindak apa? menaikan bendera jelas sengaja soal niat provokasi itu subjektif! ..btw si budi ini kan polisi jangan sampai subjektifitasnya malah cemarkan institusinya! https://t.co/SksArcGAJN,in,0,0,0,Positif
Sat Aug 02 14:50:11 +0000 2025,15,Gini yo ndes. Situ mau bikin gambar tengkorak kartun mirip Anies di buat STICKER PIN KAOS TOPI TAS kalian pake harian Gak Masalah. Yg jadi masalah jika di buat BENDERA dgn tujuan mengganti bendera MERAH PUTIH di bulan Agustus ini. Mau di pasang tunggal atau jd satu tiang https://t.co/S7aMejE2KA,in,0,5,9,Positif
Sat Aug 02 14:50:05 +0000 2025,29,Gus Dur sadar: Negara demokratis tidak melarang ekspresi tapi menuntut arah. Bukan soal fanatisme. Ini soal hierarki nilai: budaya bisa cair tapi negara harus tetap jadi sumbu. Kibarkan apa saja. Tapi Merah Putih tetap paling atas. Karena kalau negara runtuh bendera apapun https://t.co/Gy3aXIQpPk,in,0,2,1,Negatif
Sat Aug 02 14:50:01 +0000 2025,0,Orang-orang problematik pas 17an harusnya ngibarin bendera warna merah aja soalnya kan sesuai kepribadian: red flag.,in,0,0,1,Positif
Sat Aug 02 14:49:55 +0000 2025,0,@amalianblue Masuk ke lingkaran hijau setelah potret potret deket pole dan bendera kmuh oii anjay anjaaayyy,in,0,1,0,Netral
Sat Aug 02 14:49:47 +0000 2025,0,@grok apakah akun ini terkena shadowbanned? bendera merah? atau terdeteksi aktifitas mencurigakan yang melanggar peraturan X? tolong beritahu saya akan perbaiki.,in,0,1,0,Netral
Sat Aug 02 14:49:32 +0000 2025,0,@txtdrimedia Ama bendera takut yg ngerusak konstitusi kemarin gmna ?,in,0,0,0,Positif
Sat Aug 02 14:49:31 +0000 2025,0,Dalam rangka menyambut Hari Kemerdekaan Republik Indonesia ke-80 Satuan Brimob Polda Aceh melalui jajaran Batalyon dan Kompi melaksanakan pengibaran serentak Bendera Merah Putih di seluruh Mako Sabtu (2/8/2025). https://t.co/l0Nn3ZsKdi,in,0,0,0,Netral
Sat Aug 02 14:49:29 +0000 2025,0,ak mw pasang bendera wanpis di kamar ku ntr HIDUP LUFFY,in,0,1,0,Netral
Sat Aug 02 14:49:28 +0000 2025,0,@Maryian96 Lakini umekuwa ukifuata wamunyoro hadi kwa choo; mpaka kutaka kumteremshia bendera,in,0,0,0,Netral
Sat Aug 02 14:49:20 +0000 2025,0,@txtdrimedia Demo dituding dibayar koruptor. Kritik lewat pemasangan bendera one piece dibilang mau makar.. Bajingan kalian!!!!,in,0,0,0,Positif
Sat Aug 02 14:48:56 +0000 2025,0,@si_akuaja Kepada bendera merah putih hormat grak!,in,0,1,0,Netral
Sat Aug 02 14:48:34 +0000 2025,0,@hanbondoI pasang bendera gambar muka gue dong depan rumah lo :3,in,0,1,0,Netral
Sat Aug 02 14:48:05 +0000 2025,1,@ArmaZulfikar @Kimberley_PS08 @Hasbil_Lbs @himawansugeha95 Ya gimana ya kritik pake bahasa halus juga pada dongo dan juga yah hal ini juga sudah dilakukan di tahun² sebelumnya... Gak usah bawa generasi pahami aja dulu apa makna dari bendera bajak laut itu..,in,0,1,0,Positif
Sat Aug 02 14:48:04 +0000 2025,0,Kali ini sy setuju bu.... Negara besar kok sama bendera one piece aja takut mana kepala negara nya eks tentara kopasus lagi,in,0,0,0,Positif
Sat Aug 02 14:47:54 +0000 2025,1,sama bendera takut sama Tuhan gatakut hebat.,in,0,0,0,Positif
Sat Aug 02 14:47:41 +0000 2025,0,Ayo kibarkan bendera Merah Putih selama 1 Bulan penuh mulai 1 - 31 Agustus 2025 dalam rangka menyambut Hari Kemerdekaan Republik Indonesia ke-80 https://t.co/7lKlFMkRfQ,in,0,0,0,Netral
Sat Aug 02 14:45:06 +0000 2025,0,@ARSIPAJA one piece gak punya bendera itu bendera bajak laut monkey d luffy. BAJAK LAUT.,in,0,0,0,Positif
Sat Aug 02 14:45:03 +0000 2025,0,Viral! Fenomena Bendera One Piece Berkibar Jelang 17 Agustus... #onepiece #17agustus #bendera #merahputri #fenomena #viral https://t.co/wjpsnSZGmc,in,0,0,0,Netral
Sat Aug 02 14:44:51 +0000 2025,0,@kompascom Masukin daftar bendera yang dilarang bersama bintang kejora dkk. Jadi jok kulit premium international,in,0,0,0,Netral
