authorDisplayName,likeCount,Text,publishedAt,cleaned_text,sentiment_category
,0,@RaheemAbde @na_dirs @BilalFahrur Ya pendapat itu valid berdasarkan interpretasi Sunnah yang menekankan rukyat lokal seperti di zaman Nabi. Namun ulama kontemporer seperti di KHGT berijtihad bahwa globalisasi bisa diterapkan untuk kesatuan umat tanpa mengubah esensi ibadah asal tidak melanggar syariat.,Mon Feb 16 17:02:53 +0000 2026,Ya pendapat itu valid berdasarkan interpretasi Sunnah yang menekankan rukyat lokal seperti di zaman Nabi  Namun ulama kontemporer seperti di KHGT berijtihad bahwa globalisasi bisa diterapkan untuk kesatuan umat tanpa mengubah esensi ibadah asal tidak melanggar syariat,Positive
,0,@ahmad_dhilal_ @imad_shinnyuki @bukupembaharu Masalahny tdk sesuai scara matematis &amp; astronomis. Silahkan lihat argumen dosen math ITB @AleamsBarra bahkan artikel beliau ada khusus ttg KHGT ini. Silahkan aja ijtihad sendiri tp klo dikritik tdk ilmiah dgn bukti banyak pihak yg kapabel ngomong jgn denial lah.,Mon Feb 16 17:00:13 +0000 2026,Masalahny tdk sesuai scara matematis  amp  astronomis  Silahkan lihat argumen dosen math ITB  bahkan artikel beliau ada khusus ttg KHGT ini  Silahkan aja ijtihad sendiri tp klo dikritik tdk ilmiah dgn bukti banyak pihak yg kapabel ngomong jgn denial lah,Negative
,0,@RaheemAbde @na_dirs @BilalFahrur Konsep bid'ah memang tergantung ijtihad ulama. Di zaman Nabi penentuan hilal lokal karena keterbatasan teknologi tapi KHGT hanya untuk tanggal Hijriah global bukan waktu salat yang tetap lokal berdasarkan matahari setempat. Analogi salat tidak pas karena itu memang harus,Mon Feb 16 16:58:19 +0000 2026,Konsep bid ah memang tergantung ijtihad ulama  Di zaman Nabi penentuan hilal lokal karena keterbatasan teknologi tapi KHGT hanya untuk tanggal Hijriah global bukan waktu salat yang tetap lokal berdasarkan matahari setempat  Analogi salat tidak pas karena itu memang harus,Negative
,0,@RaheemAbde @na_dirs @BilalFahrur Tidak demikian karena KHGT hanya untuk awal bulan Hijriah secara global bukan mengubah waktu salat yang tetap berdasarkan hisab lokal (posisi matahari setempat). Ibadah seperti puasa dimulai berdasarkan tanggal itu tapi salat harian independen. Untuk isu bid'ah ijtihad ulama,Mon Feb 16 16:55:16 +0000 2026,Tidak demikian karena KHGT hanya untuk awal bulan Hijriah secara global bukan mengubah waktu salat yang tetap berdasarkan hisab lokal  posisi matahari setempat   Ibadah seperti puasa dimulai berdasarkan tanggal itu tapi salat harian independen  Untuk isu bid ah ijtihad ulama,Neutral
,0,@BasithHamid @maspay19 @robby_karman Berdasarkan sumber resmi Muhammadiyah dan sejarah hisab tidak ada perubahan metode penentuan awal bulan Hijriyah pada tahun 1999 atau awal 2000-an. Mereka konsisten menggunakan Hisab Wujudul Hilal sejak 1938/1939 tanpa modifikasi signifikan hingga adopsi KHGT pada 2025. Detail:,Mon Feb 16 16:54:37 +0000 2026,Berdasarkan sumber resmi Muhammadiyah dan sejarah hisab tidak ada perubahan metode penentuan awal bulan Hijriyah pada tahun 1999 atau awal 2000 an  Mereka konsisten menggunakan Hisab Wujudul Hilal sejak 1938 1939 tanpa modifikasi signifikan hingga adopsi KHGT pada 2025  Detail,Neutral
,1,@iqbalalghi @BilalFahrur @muhammadiyah Sbnrnya apa issue nya kalo pake pure astoronomi + magrib tgl baru ya Konsisten dan predictable jg sih kalo titik X sudah hilal maka X+t sudah pasti magrib nya tgl baru kalo KHGT gw cuma lihat intensi buat bikin tgl nya bener2 sama satu dunia,Mon Feb 16 16:54:40 +0000 2026,Sbnrnya apa issue nya kalo pake pure astoronomi   magrib tgl baru ya Konsisten dan predictable jg sih kalo titik X sudah hilal maka X t sudah pasti magrib nya tgl baru kalo KHGT gw cuma lihat intensi buat bikin tgl nya bener2 sama satu dunia,Positive
,0,@MyOnlyOne2004 @imad_shinnyuki @bukupembaharu KHGT berbasis parameter terukur (elongasi tinggi UTC). Soal global/tunggal itu klaim sistem bukan klaim sudah disepakati semua negara.,Mon Feb 16 16:54:02 +0000 2026,KHGT berbasis parameter terukur  elongasi tinggi UTC   Soal global tunggal itu klaim sistem bukan klaim sudah disepakati semua negara,Neutral
,0,@RaheemAbde @na_dirs @BilalFahrur Tidak selalu karena konsep bid'ah dalam Islam tergantung konteks dan ijtihad ulama. Metode global seperti KHGT hanya untuk penentuan awal bulan Hijriah bukan waktu salat yang tetap lokal. Untuk penilaian bid'ah lebih baik konsultasi dengan ahli fiqih agar akurat. ,Mon Feb 16 16:51:06 +0000 2026,Tidak selalu karena konsep bid ah dalam Islam tergantung konteks dan ijtihad ulama  Metode global seperti KHGT hanya untuk penentuan awal bulan Hijriah bukan waktu salat yang tetap lokal  Untuk penilaian bid ah lebih baik konsultasi dengan ahli fiqih agar akurat,Neutral
,0,@ahmad_dhilal_ @imad_shinnyuki @bukupembaharu Itu kaidah keilmuan yg dispakati dunia. Klo kaidah ky gini aja dinafikan Smua org bisa aja bikin asumsi2 baru teori2 baru atas nama ijtihad . Yh Jelas2 konvensi global aja diremehkan aplg KHGT yg dirumuskan sepihak tp klaimnya GLOBAL &amp; TUNGGAL? Logika &amp; ilmu mana yg dipake?,Mon Feb 16 16:50:04 +0000 2026,Itu kaidah keilmuan yg dispakati dunia  Klo kaidah ky gini aja dinafikan Smua org bisa aja bikin asumsi2 baru teori2 baru atas nama ijtihad   Yh Jelas2 konvensi global aja diremehkan aplg KHGT yg dirumuskan sepihak tp klaimnya GLOBAL  amp  TUNGGAL  Logika  amp  ilmu mana yg dipake,Negative
,4,@badgen1us_ Kalau tahun2 kemarin memang begitu muhammadiyah pakai standar ketinggian hilal &gt;0° sedangkan pemerintah &gt;3° dan sudut elongasi &gt;6 4° di wilayah indonesia kalau tahun ini muhammadiyah pakai KHGT jadi case nya sudah beda,Mon Feb 16 16:44:21 +0000 2026,Kalau tahun2 kemarin memang begitu muhammadiyah pakai standar ketinggian hilal  gt 0  sedangkan pemerintah  gt 3  dan sudut elongasi  gt 6 4  di wilayah indonesia kalau tahun ini muhammadiyah pakai KHGT jadi case nya sudah beda,Neutral
,0,@BasithHamid @maspay19 @robby_karman Ya Muhammadiyah merubah metode penentuan awal bulan Hijriyah pada 2025 dengan mengadopsi Kalender Hijriah Global Tunggal (KHGT) mulai 1 Muharram 1447 H (27 Juni 2025). Sebelumnya menggunakan Hisab Wujudul Hilal. Tidak ada perubahan lain dalam 30 tahun terakhir berdasarkan,Mon Feb 16 16:42:44 +0000 2026,Ya Muhammadiyah merubah metode penentuan awal bulan Hijriyah pada 2025 dengan mengadopsi Kalender Hijriah Global Tunggal  KHGT  mulai 1 Muharram 1447 H  27 Juni 2025   Sebelumnya menggunakan Hisab Wujudul Hilal  Tidak ada perubahan lain dalam 30 tahun terakhir berdasarkan,Neutral
,0,@andidjogja @muhammadiyah Teknologi berkembang KHGT pasti ada penyempurnaan. Toh yg pake rukyat aja tetep basisnya hisab. Bisa diganti derajat penampakan hilalnya pula. Ya gpp. Ijtihad kan?,Mon Feb 16 16:38:59 +0000 2026,Teknologi berkembang KHGT pasti ada penyempurnaan  Toh yg pake rukyat aja tetep basisnya hisab  Bisa diganti derajat penampakan hilalnya pula  Ya gpp  Ijtihad kan,Negative
,0,@MyOnlyOne2004 @imad_shinnyuki @bukupembaharu KHGT juga sistem kalender berbasis parameter astronomi (5° 8°) dan siklus UTC. Soal disepakati luas atau belum itu isu sosial bukan ukuran ilmiah.,Mon Feb 16 16:38:32 +0000 2026,KHGT juga sistem kalender berbasis parameter astronomi  5  8   dan siklus UTC  Soal disepakati luas atau belum itu isu sosial bukan ukuran ilmiah,Neutral
,0,@ahmad_dhilal_ @imad_shinnyuki @bukupembaharu Itu kaidah astronomi dan kaidah ilmu yg logis. IDL garis konvensi mmng beneran konvensi global. KHGT MU udh hsl rapat MU doank ubah metode hisab sepihak &gt;5° pilih lokasi awal sepihak tp dibranding GLOBAL &amp; TUNGGAL. ,Mon Feb 16 16:34:11 +0000 2026,Itu kaidah astronomi dan kaidah ilmu yg logis  IDL garis konvensi mmng beneran konvensi global  KHGT MU udh hsl rapat MU doank ubah metode hisab sepihak  gt 5  pilih lokasi awal sepihak tp dibranding GLOBAL  amp  TUNGGAL,Negative
,2,@AboutPalembang @muhammadiyah Lihat penjelasan No. 5. Syarat hilal MU skrng versi KHGT sdh berbeda dgn MU yg dulu (hisab &gt;0°).,Mon Feb 16 16:30:44 +0000 2026,Lihat penjelasan No  5  Syarat hilal MU skrng versi KHGT sdh berbeda dgn MU yg dulu  hisab  gt 0,Neutral
,7,@tanyakanrl Wahhh perdebatan ini sudah ada yg kirim di menfess utk diskusi atau perdebatan yaa? Di web KHGT juga tertulis Bagi warga Muhammadiyah loh. Yg ngeributin malah banyakan dari luar. STOP membentur-benturkan deh yaaa,Mon Feb 16 16:25:25 +0000 2026,Wahhh perdebatan ini sudah ada yg kirim di menfess utk diskusi atau perdebatan yaa  Di web KHGT juga tertulis Bagi warga Muhammadiyah loh  Yg ngeributin malah banyakan dari luar  STOP membentur benturkan deh yaaa,Negative
,0,@MyOnlyOne2004 @imad_shinnyuki @bukupembaharu KHGT menetapkan tanggal berbasis parameter global (UTC) lalu tiap wilayah mulai sesuai waktu lokalnya. Jadi tak ada keharusan lokasi rujukan harus puasa duluan secara real time.,Mon Feb 16 16:24:49 +0000 2026,KHGT menetapkan tanggal berbasis parameter global  UTC  lalu tiap wilayah mulai sesuai waktu lokalnya  Jadi tak ada keharusan lokasi rujukan harus puasa duluan secara real time,Neutral
,0,Mulai tahun Hijriah ini Muhammadiyah udah ganti metode penentuan pergantian bulan. Dulu pakainya Wujudul Hilal yang cakupannya Indonesia saja. Sekarang beralih ke KHGT (Kalender Hijriah Global Tunggal) yang prinsipnya one day one date globally ; gaada pembagian zona² regional.,Mon Feb 16 16:24:22 +0000 2026,Mulai tahun Hijriah ini Muhammadiyah udah ganti metode penentuan pergantian bulan  Dulu pakainya Wujudul Hilal yang cakupannya Indonesia saja  Sekarang beralih ke KHGT  Kalender Hijriah Global Tunggal  yang prinsipnya one day one date globally   gaada pembagian zona  regional,Neutral
,1,@ardisatriawan Karena pake KHGT bang Tapi menurut keyakinannya saya KHGT ini cocoknya dipake di Bumi datar diterapin di bumi bulat kayak kurang gitu... Tapi yah itu keasbunan saya doang Mungkin Ahlinya bisa menjelaskan lebih detailnya ...,Mon Feb 16 16:22:12 +0000 2026,Karena pake KHGT bang Tapi menurut keyakinannya saya KHGT ini cocoknya dipake di Bumi datar diterapin di bumi bulat kayak kurang gitu    Tapi yah itu keasbunan saya doang Mungkin Ahlinya bisa menjelaskan lebih detailnya,Positive
,0,@ahmad_dhilal_ @imad_shinnyuki @bukupembaharu Patokan KHGT itu wilayah mana saja asal memenuhi hisab &gt;5°. Taun ini di Alaska. Tp maslhny BUKAN LETAK lokasinya. Tp DIMANAPUN lokasi awalnya tpt tsb HARUSLAH TEMPAT PERTAMA yg merasakan momen taraweh dan puasany. Sperti masehi dgn IDL ny KHGT shrsny jg gitu. Nyatany tidak.,Mon Feb 16 16:18:14 +0000 2026,Patokan KHGT itu wilayah mana saja asal memenuhi hisab  gt 5   Taun ini di Alaska  Tp maslhny BUKAN LETAK lokasinya  Tp DIMANAPUN lokasi awalnya tpt tsb HARUSLAH TEMPAT PERTAMA yg merasakan momen taraweh dan puasany  Sperti masehi dgn IDL ny KHGT shrsny jg gitu  Nyatany tidak,Negative
,0,@MyOnlyOne2004 @imad_shinnyuki @bukupembaharu Analogi IDL tidak tepat. Dalam kalender Masehi hari memang berganti mengikuti garis tanggal. Tapi KHGT tidak menjadikan Alaska patokan awal hari . Yang jadi patokan adalah terpenuhinya parameter astronomi dalam siklus UTC.,Mon Feb 16 16:11:17 +0000 2026,Analogi IDL tidak tepat  Dalam kalender Masehi hari memang berganti mengikuti garis tanggal  Tapi KHGT tidak menjadikan Alaska patokan awal hari   Yang jadi patokan adalah terpenuhinya parameter astronomi dalam siklus UTC,Neutral
,0,@strongmamaa24 @ainunnajib @diskusi_ Ya argumen ainunnajib soal SUDAH TAPI BELUM karena perbedaan zona waktu (Indonesia ~16-18 jam lebih cepat dari Alaska) punya dasar logis. Namun Muhammadiyah pakai hisab prediksi global (KHGT) jadi telah terpenuhi merujuk kalkulasi bukan kejadian nyata saat pengumuman.,Mon Feb 16 16:08:04 +0000 2026,Ya argumen ainunnajib soal SUDAH TAPI BELUM karena perbedaan zona waktu  Indonesia  16 18 jam lebih cepat dari Alaska  punya dasar logis  Namun Muhammadiyah pakai hisab prediksi global  KHGT  jadi telah terpenuhi merujuk kalkulasi bukan kejadian nyata saat pengumuman,Neutral
,6,@hasyimmah Itulah yang dilakukan Muhammadiyah. Mengalah dari pedoman HHWH untuk kemaslahatan dunia dengan berbesar hati menerima KHGT. 1 Bumi 1 hari 1 tanggal,Mon Feb 16 16:07:11 +0000 2026,Itulah yang dilakukan Muhammadiyah  Mengalah dari pedoman HHWH untuk kemaslahatan dunia dengan berbesar hati menerima KHGT  1 Bumi 1 hari 1 tanggal,Negative
,0,@ahmad_dhilal_ @imad_shinnyuki @bukupembaharu Dlm kalenser global manapun tempat patokan menjadi tempat PLG AWAL merasakan momen. Di Kalndr masehi lokasi di IDL adlh lokasi 1st awal hari br lokasi lain mengikuti. Tp KHGT MU ng gitu Papua tarawih tgl 17 pd saat yg sm Alaska tpt yg jd rujukan hilal mlh msh tgl 16 sore,Mon Feb 16 16:05:39 +0000 2026,Dlm kalenser global manapun tempat patokan menjadi tempat PLG AWAL merasakan momen  Di Kalndr masehi lokasi di IDL adlh lokasi 1st awal hari br lokasi lain mengikuti  Tp KHGT MU ng gitu Papua tarawih tgl 17 pd saat yg sm Alaska tpt yg jd rujukan hilal mlh msh tgl 16 sore,Positive
,0,@divemoodz @badgen1us_ KHGT pakai rukyatul hilal global kan?,Mon Feb 16 16:04:10 +0000 2026,KHGT pakai rukyatul hilal global kan,Neutral
,5,@ainunnajib Lah lo gak baca tweet sebelumnya? Udh dijelasin alesan pindah rumus KHGT itu kenapa. Lo ngotot gini berharap MU ikutan putusan kemenag gitu?,Mon Feb 16 15:59:41 +0000 2026,Lah lo gak baca tweet sebelumnya  Udh dijelasin alesan pindah rumus KHGT itu kenapa  Lo ngotot gini berharap MU ikutan putusan kemenag gitu,Negative
,149,@0pinz @badgen1us_ loh KHGT itu masum bulan baru kalo hilal sudah muncul di mana pun di dunia kak. kok jadi belum sih ini simple nya kek masehi loh. toh sekarang ada ilmu astronomi teknologi makin maju. bulan berputar konstan. so pasti setiap tahun itu udah bisa diperhitungkan.,Mon Feb 16 15:52:35 +0000 2026,loh KHGT itu masum bulan baru kalo hilal sudah muncul di mana pun di dunia kak  kok jadi belum sih ini simple nya kek masehi loh  toh sekarang ada ilmu astronomi teknologi makin maju  bulan berputar konstan  so pasti setiap tahun itu udah bisa diperhitungkan,Negative
,0,@ainunnajib dari dulu tiap tahun beda 1 hari. kadang sama juga ga ribut² amat. tahun ini sama pake KHGT beda cm 1hr juga kcuali 2hr dibrisikin silahkan dah. ini cm tontonan ego maksain kehendak ‍,Mon Feb 16 15:47:53 +0000 2026,dari dulu tiap tahun beda 1 hari  kadang sama juga ga ribut  amat  tahun ini sama pake KHGT beda cm 1hr juga kcuali 2hr dibrisikin silahkan dah  ini cm tontonan ego maksain kehendak,Negative
,37,@divemoodz @badgen1us_ Konsep KHGT-nya yang ga masuk logika. Patokan dari Rasul itu: hilal ada besok puasa. Kalo tidak ada ya genapkan 30 hari. Sedangkan KHGT: kita sudah mulai puasa tapi hilal belum ada di mana pun di dunia ini. Ini inti permasalahannya dari kemarin.,Mon Feb 16 15:46:39 +0000 2026,Konsep KHGT nya yang ga masuk logika  Patokan dari Rasul itu  hilal ada besok puasa  Kalo tidak ada ya genapkan 30 hari  Sedangkan KHGT  kita sudah mulai puasa tapi hilal belum ada di mana pun di dunia ini  Ini inti permasalahannya dari kemarin,Negative
,0,@MyOnlyOne2004 @imad_shinnyuki @bukupembaharu KHGT tidak menjadikan 1 lokasi sebagai patokan awal . Ia pakai parameter global berbasis UTC. Jadi tak ada kewajiban lokasi tertentu harus puasa duluan secara real time. Itu asumsi Anda bukan kaidah astronomi.,Mon Feb 16 15:46:04 +0000 2026,KHGT tidak menjadikan 1 lokasi sebagai patokan awal   Ia pakai parameter global berbasis UTC  Jadi tak ada kewajiban lokasi tertentu harus puasa duluan secara real time  Itu asumsi Anda bukan kaidah astronomi,Neutral
,0,@MyOnlyOne2004 @imad_shinnyuki @bukupembaharu Keliru. Ijtimak sudah terjadi 17 Feb 12:01 UTC. Artinya bulan baru sudah eksis secara astronomi. KHGT tak mensyaratkan &gt;0° di semua tempat saat itu tapi terpenuhinya parameter global dalam siklus UTC. Soal belum ada negara lain mengadopsi bukan dalil ilmiah.,Mon Feb 16 15:40:52 +0000 2026,Keliru  Ijtimak sudah terjadi 17 Feb 12 01 UTC  Artinya bulan baru sudah eksis secara astronomi  KHGT tak mensyaratkan  gt 0  di semua tempat saat itu tapi terpenuhinya parameter global dalam siklus UTC  Soal belum ada negara lain mengadopsi bukan dalil ilmiah,Negative
,62,@tanyakanrl Better jawabannya dicari lewat kajian ilmu aja nder nanya di base malah nimbulin debat kusir nantinya karena kadang yang ditanya lebih tidak tau dari yang bertanya. Misalkan kamu ragu soal KHGT yaudah jangan diikuti sesuai anjuran Rasulullah untuk meninggalkan keraguan,Mon Feb 16 15:40:05 +0000 2026,Better jawabannya dicari lewat kajian ilmu aja nder nanya di base malah nimbulin debat kusir nantinya karena kadang yang ditanya lebih tidak tau dari yang bertanya  Misalkan kamu ragu soal KHGT yaudah jangan diikuti sesuai anjuran Rasulullah untuk meninggalkan keraguan,Negative
,0,@dmz_4747 @Ghulam_Cromok @na_dirs Sains diatas fikih? Bahkan 3 dari 4 imam mazhab pun sepakat dengan rukyat global yg sekarang dikemas jadi KHGT,Mon Feb 16 15:39:59 +0000 2026,Sains diatas fikih  Bahkan 3 dari 4 imam mazhab pun sepakat dengan rukyat global yg sekarang dikemas jadi KHGT,Neutral
,0,Habis bacaa twitt tntg permasalahan KHGT dan kemungkinan perbedaan awal Ramadhan.. ini kira2 awal lebaran jg beda ngga ya,Mon Feb 16 15:37:32 +0000 2026,Habis bacaa twitt tntg permasalahan KHGT dan kemungkinan perbedaan awal Ramadhan   ini kira2 awal lebaran jg beda ngga ya,Neutral
,117,@0pinz @badgen1us_ kak Muhammadiyah beda krn baru sedikit yg ikut KHGT yg lain itu organisasi islam minoritas di eropa dan amerika krn untuk mempermudah mereka menentukan kapan ibadahnya. kalau seluruh umat muslim di dunia pakai KHGT ga bakal ada ketetapan 1 ramadan sampai beda 2-3 hari.,Mon Feb 16 15:32:14 +0000 2026,kak Muhammadiyah beda krn baru sedikit yg ikut KHGT yg lain itu organisasi islam minoritas di eropa dan amerika krn untuk mempermudah mereka menentukan kapan ibadahnya  kalau seluruh umat muslim di dunia pakai KHGT ga bakal ada ketetapan 1 ramadan sampai beda 2 3 hari,Negative
,2,@dwinucleo @AleamsBarra @Sabihin01 @ainunnajib Konsep hisab &gt;0° yg slama ratusan thn ini diajukan MU yg msh sesuai kaidah ilmu sj ng pernah mempersatukan ummat. Aplg dgn KHGT yg malah tdk ilmiah yaa? Jujur sy sbg pengikut Hisab lokal &gt;0° MU msh ng habis pikir knapa MU mlh ubah konsep yg beda ekstrem gini. ,Mon Feb 16 15:29:50 +0000 2026,Konsep hisab  gt 0  yg slama ratusan thn ini diajukan MU yg msh sesuai kaidah ilmu sj ng pernah mempersatukan ummat  Aplg dgn KHGT yg malah tdk ilmiah yaa  Jujur sy sbg pengikut Hisab lokal  gt 0  MU msh ng habis pikir knapa MU mlh ubah konsep yg beda ekstrem gini,Negative
,209,@0pinz @badgen1us_ justru bagus. tau ga? dulu masehi jg kalendernya berantakan banget tapi trs dibenahi dan dijadikan standar internasional biar ga bingung soal tgl dan bisa diprediksi sampai tahun² berikutnya. KHGT jg misinya kek gitu. biar ga ada perbedaan yang terlalu jauh.,Mon Feb 16 15:24:41 +0000 2026,justru bagus  tau ga  dulu masehi jg kalendernya berantakan banget tapi trs dibenahi dan dijadikan standar internasional biar ga bingung soal tgl dan bisa diprediksi sampai tahun  berikutnya  KHGT jg misinya kek gitu  biar ga ada perbedaan yang terlalu jauh,Negative
,0,oh sama ternyata bcs dah pake khgt,Mon Feb 16 15:21:27 +0000 2026,oh sama ternyata bcs dah pake khgt,Negative
,1,@LilyAquina berarti niatnya KHGT bukan untuk menyatukan umat global sedunia Muhammadiyah maupun bukan?,Mon Feb 16 15:20:50 +0000 2026,berarti niatnya KHGT bukan untuk menyatukan umat global sedunia Muhammadiyah maupun bukan,Negative
,0,@ahmad_dhilal_ @imad_shinnyuki @bukupembaharu Tdk ada yg bilang hrs disemua tempat mas. Tp logikanya klo 1 lokasi yg dijadikan patokan maka lokasi tsb HARUSLAH TEMPAT pertama yg melaksanakan puasa secara real time. Baru diikuti lokasi2 lainnya. Inilah kaidah ilmu astronomi yg benar. Smntara KHGT MUtdk memenuhi kaidh tsb.,Mon Feb 16 15:20:33 +0000 2026,Tdk ada yg bilang hrs disemua tempat mas  Tp logikanya klo 1 lokasi yg dijadikan patokan maka lokasi tsb HARUSLAH TEMPAT pertama yg melaksanakan puasa secara real time  Baru diikuti lokasi2 lainnya  Inilah kaidah ilmu astronomi yg benar  Smntara KHGT MUtdk memenuhi kaidh tsb,Positive
,6,@Sub_Zero_Blue @badgen1us_ Kok digeser ke keyakinan? Ini kan ide/gagasan/konsep yg memang harus didiskusikan &amp; diuji. Mslalhnya kan visi KHGT itu mau menyamakan kalender hijriyah slrh dunia tdk terbatas pd anggota prsyarikatan Muhammadiyah sj. Jk KHGT-nya problematik umat Islam yg kena dampaknya nantinya,Mon Feb 16 15:19:56 +0000 2026,Kok digeser ke keyakinan  Ini kan ide gagasan konsep yg memang harus didiskusikan  amp  diuji  Mslalhnya kan visi KHGT itu mau menyamakan kalender hijriyah slrh dunia tdk terbatas pd anggota prsyarikatan Muhammadiyah sj  Jk KHGT nya problematik umat Islam yg kena dampaknya nantinya,Negative
,0,@ainunnajib Sesuatu disebut pecah itu karena internal stress yg melebihi daya rekat molekul penyusun sesuatu tsb. Di sini pihak yg stress dg pemakaian KHGT cuma 1 dan itu bukan dr Muhammadiyah.,Mon Feb 16 15:17:41 +0000 2026,Sesuatu disebut pecah itu karena internal stress yg melebihi daya rekat molekul penyusun sesuatu tsb  Di sini pihak yg stress dg pemakaian KHGT cuma 1 dan itu bukan dr Muhammadiyah,Negative
,0,@ahmad_dhilal_ @imad_shinnyuki @bukupembaharu Memang blom ada hilal DIMANAPUN pada saat papua tarawih tgl 17 malam. Even dgn metode hisab &gt;0° sekalipun. Konsep ini yg ng sesuai dgn kaidah ilmiah. Pdhl MU slama ini konsistn karna metode ilmiahny. Makany tdk ada 1 negarapun yg mengadopsi KHGT MU even Turki sbg pelopor KHGT,Mon Feb 16 15:16:57 +0000 2026,Memang blom ada hilal DIMANAPUN pada saat papua tarawih tgl 17 malam  Even dgn metode hisab  gt 0  sekalipun  Konsep ini yg ng sesuai dgn kaidah ilmiah  Pdhl MU slama ini konsistn karna metode ilmiahny  Makany tdk ada 1 negarapun yg mengadopsi KHGT MU even Turki sbg pelopor KHGT,Positive
,1677,@badgen1us_ Kurang tepat. Mulai tahun ini Muhammadiyah sudah TIDAK menggunakan hisab wujudul hilal seperti tahun-tahun sebelumnya. Mulai tahun ini Muhammadiyah menggunakan KHGT. Di mana hilal muncul di mana pun itu di tanggal itu dianggap 1 Ramadhan utk seluruh dunia. Ini yg problematik.,Mon Feb 16 15:07:28 +0000 2026,Kurang tepat  Mulai tahun ini Muhammadiyah sudah TIDAK menggunakan hisab wujudul hilal seperti tahun tahun sebelumnya  Mulai tahun ini Muhammadiyah menggunakan KHGT  Di mana hilal muncul di mana pun itu di tanggal itu dianggap 1 Ramadhan utk seluruh dunia  Ini yg problematik,Negative
,0,@MyOnlyOne2004 @imad_shinnyuki @bukupembaharu Klaim belum ada hilal di mana pun itu keliru. KHGT tidak pakai rukyat lokal tapi hisab global 5° 8° berbasis UTC. Jika parameter astronomi terpenuhi itu berarti bulan baru sudah wujud secara ilmiah meski belum terlihat kasat mata di semua tempat saat itu.,Mon Feb 16 15:06:00 +0000 2026,Klaim belum ada hilal di mana pun itu keliru  KHGT tidak pakai rukyat lokal tapi hisab global 5  8  berbasis UTC  Jika parameter astronomi terpenuhi itu berarti bulan baru sudah wujud secara ilmiah meski belum terlihat kasat mata di semua tempat saat itu,Negative
,129,@tanyakanrl KHGT itu tetapannya: jika di belahan bumi mana pun sebelum pukul 00.00 GMT terbentuk hilal maka besoknya adalah tanggal 1. Karena syarat visibilitas sudah terpenuhi di Alaska (Amerika Serikat) sebelum fajar di Selandia Baru jadi seluruh dunia dianggap sudah masuk tanggal baru.,Mon Feb 16 15:04:57 +0000 2026,KHGT itu tetapannya  jika di belahan bumi mana pun sebelum pukul 00 00 GMT terbentuk hilal maka besoknya adalah tanggal 1  Karena syarat visibilitas sudah terpenuhi di Alaska  Amerika Serikat  sebelum fajar di Selandia Baru jadi seluruh dunia dianggap sudah masuk tanggal baru,Neutral
,0,@MyOnlyOne2004 @imad_shinnyuki @bukupembaharu Dalam KHGT awal bulan tidak disyaratkan harus sudah terlihat di semua tempat saat itu . Yang jadi dasar adalah hisab global. Setelah tanggal ditetapkan tiap wilayah mulai sesuai waktu lokalnya. Jadi bukan mulai sebelum hilal ada tapi mengikuti sistem penetapan yang berbeda.,Mon Feb 16 15:03:37 +0000 2026,Dalam KHGT awal bulan tidak disyaratkan harus sudah terlihat di semua tempat saat itu   Yang jadi dasar adalah hisab global  Setelah tanggal ditetapkan tiap wilayah mulai sesuai waktu lokalnya  Jadi bukan mulai sebelum hilal ada tapi mengikuti sistem penetapan yang berbeda,Neutral
,6,Keunggulan KHGT: Bisa tetepin kalender JAUH HARI. Lo bisa rencana libur mudik semuanya pasti. Gak nunggu isbat dadakan.,Mon Feb 16 15:00:13 +0000 2026,Keunggulan KHGT  Bisa tetepin kalender JAUH HARI  Lo bisa rencana libur mudik semuanya pasti  Gak nunggu isbat dadakan,Positive
,4,Intinya: KHGT butuh 3 pilar Prinsip Syarat Parameter (PSP). Kunci: Hilal harus keliatan di MANA SAJA di bumi minimal 5° tinggi + 8° elongasi. Bukan cuma di Indo doang.,Mon Feb 16 15:00:05 +0000 2026,Intinya  KHGT butuh 3 pilar Prinsip Syarat Parameter  PSP   Kunci  Hilal harus keliatan di MANA SAJA di bumi minimal 5  tinggi   8  elongasi  Bukan cuma di Indo doang,Neutral
,3,Pak Arwin (pakar falak Muhammadiyah) jelasin: Kita udah pakai KHGT resmi ganti metode lama wujudul hilal. Ini bukan asal-asalan. Ada maklumat resmi PP Muhammadiyah nomor 2/MLM/I.0/E/2025.,Mon Feb 16 15:00:03 +0000 2026,Pak Arwin  pakar falak Muhammadiyah  jelasin  Kita udah pakai KHGT resmi ganti metode lama wujudul hilal  Ini bukan asal asalan  Ada maklumat resmi PP Muhammadiyah nomor 2 MLM I 0 E 2025,Neutral
,3,Awalnya ada rame-rame soal Kalender Hijriah Global Tunggal (KHGT). Banyak masukan kritik tapi Muhammadiyah bilang: Ini positif bro buat penyempurnaan. Mereka tetep pegang teguh penetapan 18 Feb.,Mon Feb 16 15:00:01 +0000 2026,Awalnya ada rame rame soal Kalender Hijriah Global Tunggal  KHGT   Banyak masukan kritik tapi Muhammadiyah bilang  Ini positif bro buat penyempurnaan  Mereka tetep pegang teguh penetapan 18 Feb,Positive
